price,fit,residuals,weight,length,width,depth,table,cut,color,clarity,depth.percentage
723,561.5693434,161.4306566,0.33,4.41,4.47,2.73,57,Ideal,E,VS2,61.5
723,593.8148966,129.1851034,0.33,4.46,4.49,2.74,56,Ideal,F,VS1,61.2
723,624.7217617,98.27823833,0.33,4.4,4.45,2.75,56,Ideal,E,VS2,62.1
724,651.1287535,72.87124654,0.33,4.46,4.48,2.76,55,Ideal,D,VS2,61.7
724,29.35033985,694.6496601,0.33,4.47,4.5,2.7,64,Good,F,VVS1,60.2
724,149.8003295,574.1996705,0.26,4.07,4.05,2.57,57,Very Good,F,VVS1,63.3
724,299.6446722,424.3553278,0.26,4.09,4.07,2.55,55,Ideal,E,VVS2,62.5
724,-147.2926494,871.2926494,0.26,4.12,4.08,2.53,61,Premium,E,VVS2,61.7
724,-133.8088388,857.8088388,0.26,4.13,4.12,2.51,61,Premium,E,VVS2,60.8
724,-135.5624148,859.5624148,0.26,4.19,4.16,2.46,61,Premium,E,VVS2,58.9
724,195.4370634,528.5629366,0.26,4.09,4.06,2.59,56,Good,D,VVS2,63.6
724,372.9912237,351.0087763,0.34,4.54,4.59,2.72,60,Very Good,F,VVS2,59.6
724,996.8599453,-272.8599453,0.43,4.8,4.82,3.01,59,Premium,G,SI1,62.6
725,449.6243079,275.3756921,0.3,4.32,4.35,2.63,56,Very Good,G,VVS1,60.7
725,170.0765357,554.9234643,0.31,4.34,4.4,2.64,61,Very Good,E,VVS1,60.4
725,293.4818508,431.5181492,0.31,4.3,4.34,2.7,59,Very Good,E,VVS1,62.5
725,438.5440921,286.4559079,0.35,4.59,4.64,2.73,60,Very Good,G,VS1,59.2
725,586.120133,138.879867,0.34,4.54,4.59,2.73,57,Very Good,D,VS1,59.8
725,945.7890304,-220.7890304,0.4,4.68,4.71,2.96,57,Very Good,E,SI1,63
725,224.3192042,500.6807958,0.31,4.38,4.42,2.63,60,Ideal,E,VVS1,59.8
725,1066.308417,-341.3084172,0.4,4.76,4.78,2.93,55,Ideal,H,VS2,61.4
725,1083.824102,-358.8241017,0.4,4.73,4.75,2.93,55,Ideal,H,VS2,61.9
725,609.893961,115.106039,0.36,4.59,4.61,2.83,58,Ideal,G,VS1,61.5
725,623.731554,101.268446,0.32,4.4,4.44,2.71,55,Ideal,F,VS1,61.3
725,830.4433411,-105.4433411,0.36,4.58,4.61,2.84,55,Ideal,G,SI1,61.8
725,177.007931,547.992069,0.31,4.32,4.35,2.64,61,Good,E,VVS1,60.9
725,218.4375271,506.5624729,0.3,4.25,4.23,2.69,59,Very Good,F,VS2,63.4
725,61.09367699,663.906323,0.3,4.34,4.31,2.63,61,Premium,G,VS1,60.8
725,37.45405832,687.5459417,0.3,4.31,4.3,2.59,62,Premium,G,VS1,60.2
446,411.1412344,34.85876561,0.31,4.31,4.34,2.73,57,Good,H,SI1,63.1
446,447.6359574,-1.63595736,0.31,4.4,4.44,2.61,57,Very Good,H,SI1,59
446,250.969417,195.030583,0.31,4.33,4.4,2.64,60,Very Good,H,SI1,60.5
447,625.8571426,-178.8571426,0.31,4.37,4.4,2.72,53.7,Ideal,I,VS2,62.1
447,663.8612626,-216.8612626,0.31,4.32,4.36,2.7,53.8,Ideal,I,VS2,62.3
447,288.4566246,158.5433754,0.26,4.12,4.14,2.55,55,Ideal,F,SI1,61.8
447,-20.04026819,467.0402682,0.23,3.93,3.84,2.48,57,Good,F,VS2,63.8
447,179.0889117,267.9110883,0.3,4.28,4.31,2.63,60,Very Good,D,SI2,61.2
447,267.4022636,179.5977364,0.3,4.26,4.31,2.63,59,Very Good,D,SI2,61.4
447,248.2120399,198.7879601,0.3,4.25,4.28,2.66,59,Very Good,D,SI2,62.4
447,374.7021366,72.29786338,0.3,4.31,4.34,2.64,57,Very Good,G,SI1,61
447,282.9638141,164.0361859,0.34,4.57,4.58,2.71,61,Very Good,I,SI1,59.2
447,335.9073127,111.0926873,0.34,4.45,4.49,2.74,61,Very Good,I,SI1,61.3
447,241.9801778,205.0198222,0.34,4.51,4.55,2.72,62,Very Good,F,SI2,60
447,496.3570203,-49.35702032,0.34,4.55,4.58,2.74,58,Premium,F,SI2,60
447,582.8426086,-135.8426086,0.34,4.41,4.47,2.74,58,Very Good,J,VS1,61.7
447,502.1424701,-55.1424701,0.34,4.45,4.47,2.81,58,Very Good,F,SI2,63
447,382.7833495,64.21665051,0.3,4.25,4.34,2.69,57,Very Good,G,SI1,62.6
447,327.4834935,119.5165065,0.3,4.29,4.32,2.62,58,Premium,D,SI2,60.9
447,413.3543635,33.64563653,0.3,4.26,4.3,2.73,56,Good,G,SI1,63.8
447,401.1806826,45.81931741,0.3,4.32,4.37,2.6,57,Very Good,G,SI1,59.8
447,775.6169063,-328.6169063,0.34,4.46,4.48,2.83,54,Good,F,SI2,63.3
447,354.4585974,92.54140257,0.3,4.26,4.3,2.71,57,Good,D,SI2,63.3
447,653.2649067,-206.2649067,0.34,4.54,4.55,2.73,56,Ideal,F,SI2,60.1
447,447.6886165,-0.688616468,0.34,4.52,4.55,2.73,59,Premium,I,SI1,60.2
447,-3.0194267,450.0194267,0.3,4.35,4.37,2.62,62,Very Good,G,SI1,60.1
447,524.3612191,-77.36121911,0.3,4.25,4.26,2.68,55,Very Good,D,SI2,63
447,289.5921215,157.4078785,0.3,4.28,4.31,2.68,58,Premium,D,SI2,62.4
447,508.520074,-61.52007397,0.3,4.32,4.35,2.65,55,Ideal,D,SI2,61.1
447,142.4545577,304.5454423,0.3,4.25,4.31,2.61,61,Very Good,D,SI2,61
725,128.634896,596.365104,0.3,4.31,4.27,2.66,60,Premium,G,VS1,62
725,380.3765138,344.6234862,0.3,4.31,4.28,2.72,56,Very Good,G,VS1,63.3
725,443.2646353,281.7353647,0.3,4.32,4.26,2.72,55,Very Good,G,VS1,63.4
725,281.3256485,443.6743515,0.3,4.26,4.21,2.69,58,Very Good,G,VS1,63.5
725,388.4569994,336.5430006,0.34,4.59,4.55,2.74,59,Premium,F,VS1,60
725,993.3691749,-268.3691749,0.41,4.75,4.79,2.88,58,Very Good,E,SI1,60.4
725,762.631951,-37.63195099,0.41,4.74,4.77,2.9,61,Very Good,E,SI1,61
726,1325.792036,-599.7920362,0.44,4.88,4.91,3.04,55,Ideal,J,VVS2,62.1
726,836.4692236,-110.4692236,0.38,4.68,4.71,2.83,57,Ideal,G,VS2,60.4
726,686.3033506,39.69664941,0.34,4.53,4.57,2.8,55,Ideal,F,VS2,61.5
726,647.7301605,78.26983953,0.34,4.48,4.51,2.79,56,Ideal,F,VS2,62.1
726,647.5991821,78.40081787,0.31,4.31,4.35,2.69,54.2,Ideal,E,VS1,62.1
726,1007.5448,-281.5447996,0.4,4.75,4.78,2.92,56,Ideal,D,SI1,61.3
726,943.074769,-217.074769,0.4,4.74,4.79,2.92,57,Ideal,D,SI1,61.3
726,956.6468851,-230.6468851,0.43,4.94,4.9,2.94,59,Premium,I,SI2,59.8
726,574.6167378,151.3832622,0.36,4.53,4.57,2.83,59,Premium,G,VS1,62.2
726,855.2473478,-129.2473478,0.36,4.55,4.58,2.83,55,Ideal,F,VS2,62
726,652.1741338,73.82586622,0.36,4.58,4.6,2.78,58,Premium,H,VVS2,60.6
726,570.2279371,155.7720629,0.36,4.55,4.59,2.82,59,Premium,G,VS1,61.7
726,765.6694952,-39.66949521,0.36,4.64,4.67,2.78,56,Very Good,G,VS1,59.7
726,667.6042632,58.39573684,0.36,4.56,4.6,2.88,57,Very Good,G,VS1,62.9
726,728.9820296,-2.982029554,0.36,4.52,4.57,2.83,57,Ideal,H,VVS2,62.3
726,577.3445925,148.6554075,0.36,4.61,4.64,2.76,59,Premium,G,VS1,59.7
726,503.9117004,222.0882996,0.36,4.56,4.59,2.8,60,Very Good,G,VS1,61.2
726,500.5079018,225.4920982,0.31,4.33,4.35,2.69,56,Ideal,G,VVS2,62
726,548.1913035,177.8086965,0.36,4.61,4.64,2.8,59,Premium,F,VS2,60.5
726,712.651809,13.34819097,0.36,4.58,4.61,2.8,57,Ideal,F,VS2,60.9
726,645.1501084,80.8498916,0.36,4.56,4.6,2.81,58,Premium,F,VS2,61.4
726,536.3609562,189.6390438,0.36,4.55,4.61,2.77,60,Premium,F,VS2,60.5
726,783.224698,-57.22469801,0.36,4.56,4.59,2.82,56,Ideal,G,VS1,61.6
726,601.0026537,124.9973463,0.36,4.5,4.55,2.82,59,Premium,G,VS1,62.3
727,992.2838236,-265.2838236,0.41,4.71,4.73,3.01,57,Very Good,D,SI2,63.8
727,975.0744679,-248.0744679,0.4,4.67,4.71,2.93,57,Ideal,I,VS2,62.5
727,602.6851281,124.3148719,0.33,4.46,4.5,2.73,56,Ideal,H,VS1,60.9
727,612.2669497,114.7330503,0.38,4.68,4.64,2.82,60,Premium,J,VS2,60.5
727,648.3339189,78.66608108,0.34,4.46,4.42,2.79,56,Ideal,F,SI1,62.8
727,488.1831774,238.8168226,0.34,4.57,4.53,2.72,58,Premium,F,SI1,59.8
727,188.3228253,538.6771747,0.34,4.59,4.54,2.71,62,Premium,F,SI1,59.4
727,346.8126209,380.1873791,0.34,4.58,4.52,2.7,60,Premium,F,SI1,59.3
727,745.9350235,-18.93502351,0.34,4.5,4.48,2.83,54,Ideal,F,SI1,63
727,1558.310095,-831.3100947,0.5,5.01,4.97,3.24,57,Fair,G,I1,64.9
727,1685.515022,-958.5150224,0.5,4.95,4.89,3.21,56,Fair,G,I1,65.2
727,737.8338185,-10.83381854,0.36,4.66,4.68,2.8,56,Ideal,D,VS2,60
727,609.9865911,117.0134089,0.36,4.63,4.66,2.8,58,Premium,D,VS2,60.3
727,686.4375599,40.56244007,0.36,4.55,4.58,2.86,57,Ideal,E,VS1,62.7
727,556.9689049,170.0310951,0.36,4.57,4.6,2.82,59,Premium,E,VS1,61.5
727,236.6406877,490.3593123,0.33,4.48,4.51,2.71,61,Very Good,D,VS1,60.3
727,526.0488991,200.9511009,0.33,4.46,4.48,2.73,57,Ideal,D,VS1,61.1
728,919.6542707,-191.6542707,0.37,4.52,4.57,2.91,55,Very Good,E,VS2,64
728,1269.701101,-541.7011007,0.42,4.83,4.87,2.98,54,Very Good,E,SI1,61.4
728,986.8012884,-258.8012884,0.4,4.72,4.74,2.93,56.4,Ideal,I,VVS2,61.9
728,564.3252512,163.6747488,0.3,4.31,4.33,2.67,54.1,Ideal,F,VVS2,61.9
728,463.6598491,264.3401509,0.32,4.41,4.45,2.72,57,Ideal,F,VVS2,61.4
728,563.9082354,164.0917646,0.33,4.47,4.44,2.76,56,Ideal,D,SI1,62
728,612.4840091,115.5159909,0.33,4.46,4.42,2.8,55,Very Good,D,SI1,63.1
728,672.5441632,55.4558368,0.33,4.4,4.38,2.77,55,Very Good,D,SI1,63.1
729,202.781642,526.218358,0.3,4.4,4.42,2.6,59,Very Good,D,VVS2,59
729,501.4585911,227.5414089,0.32,4.38,4.41,2.69,57,Ideal,E,VVS2,61.2
729,443.0618965,285.9381035,0.31,4.34,4.36,2.66,57,Ideal,F,VS1,61.1
729,1022.977443,-293.9774425,0.39,4.73,4.78,2.88,55,Ideal,D,SI1,60.6
729,475.190503,253.809497,0.36,4.6,4.55,2.79,60,Premium,H,VS2,61
729,340.0154349,388.9845651,0.36,4.62,4.58,2.76,62,Premium,H,VS2,60
729,719.186759,9.813240977,0.36,4.59,4.56,2.77,57,Ideal,I,VS1,60.5
729,391.7550271,337.2449729,0.36,4.61,4.58,2.8,61,Premium,I,VS1,60.9
729,457.5426701,271.4573299,0.36,4.64,4.58,2.78,60,Premium,I,VS1,60.3
729,734.127813,-5.127813022,0.36,4.56,4.51,2.87,56,Very Good,I,VS1,63.3
729,516.3458061,212.6541939,0.36,4.6,4.53,2.83,59,Premium,I,VS1,62
729,679.7134778,49.28652224,0.36,4.58,4.54,2.83,57,Ideal,I,VS1,62.1
729,740.0590046,-11.05900457,0.36,4.59,4.55,2.84,56,Ideal,I,VS1,62.1
729,843.2738921,-114.2738921,0.36,4.59,4.55,2.9,54,Very Good,H,VS2,63.5
729,824.1157042,-95.11570423,0.36,4.58,4.57,2.84,55,Ideal,H,VS2,62.1
729,794.5659699,-65.5659699,0.36,4.61,4.57,2.85,55,Ideal,H,VS2,62.1
729,531.2793775,197.7206225,0.36,4.62,4.58,2.8,59,Premium,H,VS2,60.9
729,834.1182879,-105.1182879,0.36,4.52,4.49,2.87,55,Good,H,VS2,63.7
729,-126.1247985,855.1247985,0.3,4.44,4.39,2.5,64,Fair,F,VS2,56.3
729,1176.289409,-447.289409,0.43,4.87,4.89,2.99,56.2,Very Good,G,SI2,61.3
729,985.7665887,-256.7665887,0.45,4.9,4.95,3.03,61,Very Good,F,SI2,61.5
729,365.9640536,363.0359464,0.3,4.3,4.33,2.66,57,Ideal,E,VS1,61.6
729,977.9144922,-248.9144922,0.41,4.72,4.64,3,57,Good,H,VS2,64.1
730,412.0503445,317.9496555,0.3,4.38,4.44,2.64,56,Very Good,F,VVS2,59.9
730,455.5023878,274.4976122,0.3,4.26,4.29,2.67,56,Very Good,F,VVS2,62.5
730,493.2470311,236.7529689,0.34,4.49,4.51,2.77,58.2,Very Good,F,VS2,61.5
730,601.9704994,128.0295006,0.34,4.4,4.45,2.77,57.5,Very Good,F,VS2,62.5
730,1250.857808,-520.8578079,0.43,4.89,4.99,3.01,55,Very Good,I,VS1,60.9
730,592.2329874,137.7670126,0.33,4.46,4.48,2.74,56,Ideal,G,VVS2,61.3
730,652.7106627,77.28933733,0.33,4.46,4.49,2.76,55,Ideal,G,VVS2,61.7
730,748.3123368,-18.31233685,0.33,4.44,4.49,2.75,54,Ideal,G,VVS2,61.6
730,632.1633082,97.83669175,0.33,4.48,4.5,2.77,55,Ideal,H,VVS1,61.7
730,665.8375464,64.1624536,0.33,4.45,4.48,2.75,55,Ideal,H,VVS1,61.6
730,773.5338647,-43.53386473,0.33,4.47,4.51,2.79,53,Ideal,H,VVS1,62.1
730,764.5314848,-34.53148482,0.33,4.48,4.5,2.79,53,Ideal,H,VVS1,62.1
730,678.9644301,51.03556987,0.33,4.44,4.47,2.74,55,Ideal,H,VVS1,61.5
730,632.1633082,97.83669175,0.33,4.48,4.5,2.77,55,Ideal,H,VVS1,61.7
730,639.7159274,90.28407262,0.33,4.46,4.5,2.78,55,Ideal,H,VVS1,62.1
730,586.5265744,143.4734256,0.33,4.46,4.49,2.75,56,Ideal,H,VVS1,61.5
730,489.6493197,240.3506803,0.32,4.41,4.43,2.68,57,Ideal,G,VVS2,60.6
730,279.5915987,450.4084013,0.32,4.37,4.4,2.7,60,Premium,G,VVS2,61.6
730,613.4115617,116.5884383,0.32,4.39,4.42,2.73,55,Very Good,G,VVS2,62
730,553.0660349,176.9339651,0.32,4.38,4.41,2.72,56,Ideal,H,VVS1,61.9
730,585.2905123,144.7094877,0.32,4.34,4.38,2.71,56,Ideal,G,VVS2,62.2
730,429.7002382,300.2997618,0.32,4.37,4.42,2.7,58,Premium,H,VVS1,61.4
730,436.8959304,293.1040696,0.32,4.33,4.37,2.72,58,Premium,H,VVS1,62.5
730,651.3424521,78.65754787,0.32,4.35,4.38,2.71,55,Ideal,G,VVS2,62.1
730,344.5507047,385.4492953,0.32,4.39,4.44,2.7,59,Premium,G,VVS2,61.2
730,622.1496447,107.8503553,0.32,4.4,4.43,2.71,55,Ideal,G,VVS2,61.4
730,555.7407779,174.2592221,0.32,4.37,4.38,2.72,56,Ideal,H,VVS1,62.2
730,336.9980856,393.0019144,0.32,4.41,4.44,2.69,59,Premium,G,VVS2,60.8
730,574.35038,155.64962,0.34,4.52,4.56,2.76,57,Ideal,D,VS2,60.8
730,471.3997893,258.6002107,0.34,4.5,4.56,2.72,59,Very Good,D,VS2,60
730,484.3997302,245.6002698,0.4,4.75,4.82,2.84,64,Good,H,VS2,59.4
730,614.8613225,115.1386775,0.32,4.4,4.43,2.72,55,Ideal,H,VVS1,61.6
730,347.3575962,382.6424038,0.32,4.37,4.41,2.71,59,Premium,G,VVS2,61.7
730,272.2637581,457.7362419,0.32,4.42,4.45,2.67,60,Premium,G,VVS2,60.2
730,520.7094091,209.2905909,0.32,4.43,4.44,2.72,56,Ideal,G,VVS2,61.3
730,600.1525295,129.8474705,0.32,4.41,4.43,2.73,55,Ideal,G,VVS2,61.8
730,454.7896177,275.2103823,0.32,4.41,4.44,2.73,57,Ideal,G,VVS2,61.7
730,423.6368983,306.3631017,0.32,4.35,4.38,2.72,58,Premium,G,VVS2,62.3
730,486.9745767,243.0254233,0.32,4.42,4.46,2.68,57,Ideal,H,VVS1,60.4
730,585.575885,144.424115,0.32,4.41,4.43,2.75,55,Ideal,G,VVS2,62.2
730,489.6888381,240.3111619,0.32,4.36,4.38,2.72,57,Very Good,G,VVS2,62.2
730,517.942036,212.057964,0.32,4.4,4.42,2.75,56,Ideal,G,VVS2,62.4
730,472.569599,257.430401,0.32,4.36,4.41,2.75,57,Very Good,H,VVS1,62.7
730,552.9338865,177.0661135,0.32,4.39,4.41,2.71,56,Ideal,H,VVS1,61.6
730,420.6978583,309.3021417,0.32,4.38,4.41,2.7,58,Premium,H,VVS1,61.4
730,497.2414572,232.7585428,0.32,4.34,4.38,2.73,57,Ideal,G,VVS2,62.6
730,605.8589426,124.1410574,0.32,4.41,4.42,2.72,55,Ideal,G,VVS2,61.6
730,416.3090576,313.6909424,0.32,4.4,4.43,2.69,58,Premium,H,VVS1,60.9
730,207.4368005,522.5631995,0.32,4.39,4.41,2.68,61,Very Good,G,VVS2,60.9
730,482.6252944,247.3747056,0.32,4.39,4.43,2.71,57,Ideal,G,VVS2,61.5
730,479.5936244,250.4063756,0.32,4.38,4.41,2.72,57,Ideal,G,VVS2,61.9
730,414.8988152,315.1011848,0.32,4.34,4.37,2.74,58,Very Good,H,VVS1,62.9
730,451.7579477,278.2420523,0.32,4.4,4.42,2.74,57,Ideal,G,VVS2,62.1
730,601.8665872,128.1334128,0.32,4.4,4.44,2.74,55,Ideal,G,VVS2,62
730,567.7748278,162.2251722,0.32,4.37,4.41,2.71,56,Ideal,G,VVS1,61.7
730,672.1751793,57.82482069,0.32,4.4,4.42,2.74,54,Ideal,H,VVS1,62.1
730,497.3736057,232.6263943,0.32,4.33,4.38,2.74,57,Very Good,H,VVS1,62.9
730,695.3972768,34.60272322,0.32,4.37,4.38,2.73,54,Ideal,G,VVS2,62.4
730,546.9631766,183.0368234,0.32,4.41,4.42,2.7,56,Ideal,G,VVS2,61.2
730,636.5015107,93.49848926,0.32,4.37,4.38,2.71,55,Ideal,H,VVS1,61.9
730,684.4735261,45.52647392,0.32,4.38,4.45,2.75,54,Very Good,G,VVS2,62.3
730,610.4725218,119.5274782,0.32,4.42,4.45,2.71,55,Ideal,G,VVS2,61.1
730,414.7666668,315.2333332,0.32,4.35,4.37,2.73,58,Very Good,G,VVS2,62.6
730,354.6459185,375.3540815,0.32,4.37,4.41,2.7,59,Premium,H,VVS1,61.5
731,294.5331053,436.4668947,0.29,4.31,4.34,2.61,57,Very Good,F,VVS1,60.5
731,439.9355356,291.0644644,0.29,4.26,4.28,2.65,55,Very Good,F,VVS1,62.1
731,994.1456839,-263.1456839,0.43,4.86,4.9,2.97,59,Very Good,J,VS2,60.9
731,86.65105593,644.3489441,0.3,4.3,4.33,2.64,61,Ideal,E,VVS2,61.2
731,497.0146178,233.9853822,0.3,4.28,4.32,2.7,55,Ideal,E,VVS2,62.8
731,486.5229588,244.4770412,0.3,4.33,4.35,2.67,55,Ideal,E,VVS2,61.5
731,1184.82586,-453.8258601,0.41,4.78,4.79,2.99,54,Ideal,J,SI2,62.5
731,1004.870057,-273.8700566,0.4,4.76,4.81,2.92,56,Ideal,F,SI2,61
731,466.8041413,264.1958587,0.3,4.36,4.32,2.66,55,Ideal,F,VS1,61.3
731,390.6569877,340.3430123,0.3,4.37,4.35,2.66,56,Ideal,F,VS1,61
731,399.4741075,331.5258925,0.3,4.28,4.26,2.72,56,Good,F,VS1,63.7
731,300.8012449,430.1987551,0.3,4.34,4.29,2.7,57,Ideal,F,VS1,62.6
731,400.8843499,330.1156501,0.3,4.34,4.32,2.67,56,Ideal,F,VS1,61.7
731,255.2571411,475.7428589,0.3,4.36,4.33,2.65,58,Premium,F,VS1,61
731,137.5051275,593.4948725,0.3,4.31,4.28,2.65,60,Premium,E,VS2,61.7
731,1406.096826,-675.0968264,0.45,4.94,4.82,3.09,54,Very Good,E,SI2,63.2
731,857.8115296,-126.8115296,0.4,4.63,4.71,2.93,59,Premium,H,VS1,62.7
732,267.9144758,464.0855242,0.32,4.39,4.42,2.7,60,Ideal,G,VVS1,61.3
732,1376.042349,-644.0423492,0.44,4.91,4.95,3.05,54,Ideal,I,VS2,61.9
732,451.6357953,280.3642047,0.31,4.36,4.32,2.72,56,Ideal,D,SI1,62.7
732,845.6784641,-113.6784641,0.41,4.71,4.64,2.99,59,Good,J,VS2,64
732,290.2464781,441.7535219,0.31,4.35,4.32,2.75,58,Very Good,D,SI1,63.4
732,426.6390459,305.3609541,0.31,4.36,4.35,2.66,57,Premium,D,SI1,61.1
732,479.564102,252.435898,0.31,4.38,4.36,2.67,56,Ideal,D,SI1,61.1
732,404.6814491,327.3185509,0.31,4.32,4.3,2.72,57,Very Good,D,SI1,63.1
732,341.3042523,390.6957477,0.31,4.3,4.27,2.72,58,Very Good,D,SI1,63.5
732,563.3033931,168.6966069,0.31,4.3,4.28,2.72,55,Very Good,D,SI1,63.4
732,394.2293084,337.7706916,0.31,4.32,4.28,2.73,57,Very Good,D,SI1,63.5
732,1104.801034,-372.8010342,0.41,4.75,4.7,3.01,55,Good,G,SI2,63.7
732,448.8289038,283.1710962,0.31,4.38,4.35,2.71,56,Ideal,I,VVS1,62.1
732,585.5463627,146.4536373,0.31,4.41,4.38,2.7,54,Ideal,I,VVS1,61.4
732,608.9006086,123.0993914,0.31,4.37,4.34,2.7,54,Ideal,I,VVS1,62
732,327.7414049,404.2585951,0.31,4.39,4.33,2.66,58,Premium,I,VVS1,61
732,519.4017928,212.5982072,0.31,4.36,4.33,2.73,55,Ideal,I,VVS1,62.8
732,213.4175065,518.5824935,0.31,4.32,4.3,2.68,60,Premium,I,VVS1,62.2
732,271.8241971,460.1758029,0.31,4.31,4.25,2.7,59,Very Good,I,VVS1,63.1
732,488.1700366,243.8299634,0.31,4.4,4.37,2.64,56,Premium,D,SI1,60.2
732,443.8399552,288.1600448,0.31,4.49,4.37,2.71,55,Ideal,D,SI1,61.2
732,181.4178076,550.5821924,0.31,4.39,4.38,2.67,60,Premium,D,SI1,60.9
732,97.58588646,634.4141135,0.31,4.43,4.41,2.65,61,Premium,D,SI1,60
732,379.7057756,352.2942244,0.31,4.41,4.38,2.68,57,Ideal,D,SI1,61
732,154.5428163,577.4571837,0.31,4.41,4.35,2.68,60,Premium,D,SI1,61.2
732,523.8832236,208.1167764,0.31,4.38,4.36,2.71,55,Ideal,D,SI1,62
732,460.3738783,271.6261217,0.31,4.37,4.33,2.7,56,Ideal,D,SI1,62.1
732,526.5579666,205.4420334,0.31,4.37,4.33,2.71,55,Ideal,D,SI1,62.3
732,600.0303772,131.9696228,0.31,4.37,4.33,2.71,54,Ideal,D,SI1,62.3
732,748.5571074,-16.55710745,0.31,4.37,4.34,2.71,52,Premium,D,SI1,62.2
732,528.1398758,203.8601242,0.31,4.37,4.34,2.71,55,Ideal,D,SI1,62.2
732,388.3512286,343.6487714,0.31,4.38,4.34,2.69,57,Ideal,D,SI1,61.7
732,314.7466696,417.2533304,0.31,4.39,4.34,2.68,58,Premium,D,SI1,61.4
732,544.1662811,187.8337189,0.31,4.38,4.35,2.68,55,Ideal,D,SI1,61.4
732,453.2177045,278.7822955,0.31,4.36,4.33,2.72,56,Ideal,D,SI1,62.6
732,401.6102607,330.3897393,0.31,4.36,4.33,2.69,57,Ideal,D,SI1,61.9
732,502.5219026,229.4780974,0.31,4.37,4.32,2.64,56,Ideal,D,SI1,60.8
732,342.7144947,389.2855053,0.31,4.36,4.33,2.67,58,Premium,D,SI1,61.4
732,467.9264975,264.0735025,0.31,4.35,4.33,2.71,56,Ideal,D,SI1,62.4
732,688.3437291,43.65627092,0.31,4.35,4.33,2.71,53,Ideal,D,SI1,62.4
732,497.0797865,234.9202135,0.31,4.35,4.33,2.67,56,Ideal,D,SI1,61.5
732,411.8376229,320.1623771,0.31,4.33,4.3,2.7,57,Ideal,D,SI1,62.6
732,338.1009155,393.8990845,0.31,4.35,4.3,2.68,58,Premium,D,SI1,62
732,464.8948275,267.1051725,0.31,4.34,4.31,2.72,56,Ideal,D,SI1,62.9
732,273.4987364,458.5012636,0.31,4.35,4.31,2.67,59,Premium,D,SI1,61.7
732,472.0510013,259.9489987,0.31,4.35,4.31,2.7,56,Ideal,D,SI1,62.4
732,575.2658888,156.7341112,0.31,4.35,4.31,2.76,54,Good,D,SI1,63.7
732,532.660825,199.339175,0.31,4.34,4.32,2.73,55,Ideal,D,SI1,63
732,598.7127648,133.2872352,0.31,4.35,4.32,2.73,54,Ideal,D,SI1,63
732,407.3166738,324.6833262,0.31,4.36,4.32,2.68,57,Ideal,D,SI1,61.8
732,352.9418569,379.0581431,0.31,4.33,4.3,2.68,58,Premium,D,SI1,62.1
732,419.2580936,312.7419064,0.31,4.32,4.3,2.7,57,Ideal,D,SI1,62.6
732,476.7040989,255.2959011,0.31,4.31,4.29,2.73,56,Very Good,D,SI1,63.5
732,476.7040989,255.2959011,0.31,4.31,4.29,2.73,56,Very Good,D,SI1,63.5
732,414.512366,317.487634,0.31,4.32,4.27,2.7,57,Ideal,D,SI1,62.9
732,620.6172499,111.3827501,0.31,4.3,4.27,2.74,54,Good,D,SI1,63.9
732,561.7214839,170.2785161,0.31,4.3,4.27,2.72,55,Very Good,D,SI1,63.5
732,469.2441098,262.7558902,0.31,4.37,4.34,2.69,56,Ideal,D,SI1,61.8
732,197.5863574,534.4136426,0.3,4.34,4.29,2.64,59,Premium,D,VS1,61.2
733,722.0211119,10.97888808,0.35,4.54,4.57,2.78,56,Very Good,H,VVS1,61.1
733,157.6703572,575.3296428,0.26,4.12,4.15,2.53,57,Ideal,E,VVS2,61.3
733,569.7172745,163.2827255,0.32,4.46,4.38,2.71,55,Ideal,G,VVS1,61.3
733,226.6218186,506.3781814,0.26,4.15,4.17,2.51,56,Ideal,F,VVS1,60.3
733,427.1281213,305.8718787,0.31,4.37,4.4,2.66,57,Ideal,E,VS1,60.7
733,260.3355752,472.6644248,0.26,4.07,4.1,2.53,56,Ideal,F,IF,62
733,1192.013617,-459.0136172,0.44,4.82,4.85,3.07,57,Good,H,SI1,63.5
733,1165.588183,-432.5881829,0.44,4.9,4.92,3.04,57,Ideal,H,SI1,61.9
733,517.8682048,215.1317952,0.38,4.75,4.79,2.81,61,Very Good,D,SI1,58.9
733,656.882404,76.11759604,0.38,4.66,4.69,2.79,60,Very Good,D,SI1,59.7
733,649.990527,83.00947298,0.38,4.63,4.69,2.83,60,Premium,D,SI1,60.7
733,810.1017502,-77.1017502,0.38,4.57,4.63,2.86,58,Premium,D,SI1,62.2
734,336.6390978,397.3609022,0.3,4.36,4.38,2.65,57,Ideal,G,VVS1,60.6
734,961.7318246,-227.7318246,0.39,4.76,4.81,2.94,55,Ideal,E,VS2,61.4
734,982.0664574,-248.0664574,0.4,4.69,4.66,2.99,56,Good,J,VS1,64
734,621.2593336,112.7406664,0.39,4.72,4.75,2.83,61,Very Good,G,VS2,59.8
734,1175.839862,-441.8398618,0.39,4.62,4.67,2.96,53,Good,G,VS2,63.7
734,610.9393414,123.0606586,0.39,4.71,4.73,2.85,61,Very Good,G,VS2,60.4
734,473.029152,260.970848,0.31,4.37,4.41,2.7,56,Ideal,D,VS2,61.5
734,565.3743777,168.6256223,0.31,4.31,4.34,2.72,55,Very Good,D,VS2,62.9
