date,kftx,gold,sp500,nasdaq,dxy,expinf
2019-01-17,1539.645,1292.05,2635.96,6718.45,96.065,1.94
2019-01-18,1566.254,1282.11,2670.71,6784.61,96.336,1.99
2019-01-21,1566.254,1280.47,2670.71,6784.61,96.336,1.99
2019-01-22,1545.833,1285.22,2632.9,6646.81,96.303,1.95
2019-01-23,1551.402,1282.72,2638.7,6658.76,96.123,1.96
2019-01-24,1558.961,1281.21,2642.33,6702.55,96.601,1.92
2019-01-25,1580.507,1305.25,2664.76,6787.37,95.794,1.94
2019-01-28,1572.667,1303.36,2643.85,6697.09,95.746,1.94
2019-01-29,1551.063,1311.79,2640,6632.79,95.821,1.94
2019-01-30,1575.191,1319.91,2681.05,6807.91,95.34,2
2019-01-31,1581.108,1321.25,2704.1,6906.84,95.578,2
2019-02-01,1592.157,1317.98,2706.53,6875.52,95.579,2.04
2019-02-04,1603.337,1312.25,2724.87,6959.96,95.852,2.02
2019-02-05,1613.994,1315.32,2737.7,7023.52,96.067,2.02
2019-02-06,1609.277,1306.6,2731.61,6997.62,96.39,2.01
2019-02-07,1597.288,1310.11,2706.05,6904.98,96.507,1.99
2019-02-08,1609.038,1314.29,2707.88,6913.13,96.637,1.95
2019-02-11,1613.065,1308.12,2709.8,6909.19,97.057,1.95
2019-02-12,1627.353,1310.8,2744.73,7014.67,96.709,1.95
2019-02-13,1633.082,1306.27,2753.03,7015.88,97.129,1.96
2019-02-14,1627.766,1312.57,2745.73,7022.42,96.978,1.96
2019-02-15,1645.83,1322.49,2775.6,7055.18,96.904,1.97
2019-02-18,1645.83,1326.89,2775.6,7055.18,96.904,1.97
2019-02-19,1649.076,1340.94,2779.76,7066.61,96.52,1.98
2019-02-20,1647.873,1338.44,2784.7,7062.34,96.454,1.99
2019-02-21,1635.109,1323.63,2774.88,7035.16,96.605,2.02
2019-02-22,1664.6,1329.4,2792.67,7090.63,96.507,2
2019-02-25,1660.88,1327.58,2796.11,7115.43,96.413,2.02
2019-02-26,1662.698,1328.96,2793.9,7123.22,96.003,2.02
2019-02-27,1671.011,1319.86,2792.38,7117,96.154,2.02
2019-02-28,1675.187,1313.32,2784.49,7097.53,96.157,2.06
2019-03-01,1691.646,1293.44,2803.69,7151.57,96.527,2.07
2019-03-04,1673.151,1286.74,2792.81,7150.83,96.682,2.04
2019-03-05,1669.131,1288.01,2789.65,7156.79,96.866,2.03
2019-03-06,1651.723,1286.36,2771.45,7112.47,96.873,2.01
2019-03-07,1638.006,1285.61,2748.93,7026.88,97.667,2
2019-03-08,1636.474,1298.3,2743.07,7015.69,97.306,2
2019-03-11,1659.476,1293.35,2783.3,7164.02,97.215,2
2019-03-12,1666.203,1301.58,2791.52,7201.28,96.935,1.99
2019-03-13,1680.779,1309.12,2810.92,7256.98,96.55,2
2019-03-14,1681.151,1296.17,2808.48,7243.01,96.785,2.03
2019-03-15,1690.893,1302.4,2822.48,7306.99,96.595,2.02
2019-03-18,1699.377,1303.71,2832.94,7326.28,96.524,2.04
2019-03-19,1699.134,1306.56,2832.57,7349.28,96.383,2.05
2019-03-20,1682.925,1312.53,2824.23,7380.75,95.761,2.04
2019-03-21,1712.107,1309.36,2854.88,7493.27,96.495,2.06
2019-03-22,1678.229,1313.68,2800.71,7326.06,96.651,2
2019-03-25,1676.698,1321.9,2798.36,7316.96,96.566,1.99
2019-03-26,1693.537,1315.71,2818.46,7351.15,96.736,1.97
2019-03-27,1693.591,1309.55,2805.37,7308.19,96.774,1.94
2019-03-28,1709.271,1290.42,2815.44,7320.47,97.202,1.94
2019-03-29,1723.099,1292.38,2834.4,7378.77,97.284,1.98
2019-04-01,1748.952,1287.72,2867.19,7478.42,97.232,1.98
2019-04-02,1749.406,1292.46,2867.24,7499.64,97.361,1.99
2019-04-03,1759.118,1289.93,2873.4,7544.97,97.091,2.01
2019-04-04,1751.618,1292.21,2879.39,7540.57,97.308,1.99
2019-04-05,1761.61,1291.76,2892.74,7578.84,97.395,2.01
2019-04-08,1763.922,1297.48,2895.77,7599.74,97.05,2.01
2019-04-09,1757.124,1304.1,2878.2,7568.49,97.006,2.02
2019-04-10,1763.701,1307.99,2888.21,7611.49,96.946,2.05
2019-04-11,1763.588,1292.52,2888.32,7594.89,97.177,2.06
2019-04-12,1778.507,1290.43,2907.41,7628.15,96.972,2.04
2019-04-15,1777.346,1287.95,2905.58,7629.12,96.942,2.03
2019-04-16,1783.965,1276.79,2907.06,7654.73,97.043,2.06
2019-04-17,1782.115,1273.98,2900.45,7680.72,97.009,2.04
2019-04-18,1781.29,1275.82,2905.03,7689.72,97.474,2.04
2019-04-19,1781.29,1275.52,2905.03,7689.72,97.378,2.04
2019-04-22,1785.153,1274.99,2907.97,7713.5,97.287,2.03
2019-04-23,1803.683,1272.42,2933.68,7810.71,97.636,2.03
2019-04-24,1798.363,1275.76,2927.25,7784.41,98.173,2.05
2019-04-25,1795.343,1277.17,2926.17,7816.92,98.203,2.1
2019-04-26,1807.805,1286.16,2939.88,7826.68,98.006,2.08
2019-04-29,1813.703,1279.9,2943.03,7839.04,97.857,2.06
2019-04-30,1823.179,1283.53,2945.83,7781.46,97.479,2.05
2019-05-01,1797.093,1276.76,2923.73,7751.85,97.686,2.03
2019-05-02,1787.31,1270.69,2917.52,7724.06,97.832,2
2019-05-03,1802.562,1279.11,2945.64,7845.73,97.52,2.02
2019-05-06,1811.108,1281.1,2932.47,7794.09,97.515,2.01
2019-05-07,1776.42,1284.43,2884.05,7640.15,97.628,1.98
2019-05-08,1785.339,1280.88,2879.42,7617.55,97.623,1.99
2019-05-09,1770.038,1284.08,2870.72,7582.75,97.373,1.97
2019-05-10,1779.98,1286.05,2881.4,7586.53,97.33,2.01
2019-05-13,1731.032,1299.91,2811.87,7324.13,97.319,1.97
2019-05-14,1755.518,1296.92,2834.41,7401.88,97.526,1.97
2019-05-15,1763.581,1296.49,2850.96,7503.25,97.569,1.92
2019-05-16,1788.163,1286.72,2876.32,7580.14,97.855,1.93
2019-05-17,1777.183,1277.53,2859.53,7503.68,97.995,1.91
2019-05-20,1772.654,1277.82,2840.23,7376.7,97.933,1.91
2019-05-21,1790.083,1274.68,2864.36,7451.02,98.062,1.94
2019-05-22,1791.903,1273.34,2856.27,7420.66,98.041,1.9
2019-05-23,1764.004,1283.45,2822.24,7307.93,97.856,1.84
2019-05-24,1777.085,1284.93,2826.06,7300.96,97.613,1.9
2019-05-27,1777.085,1285.36,2826.06,7300.96,97.613,1.9
2019-05-28,1773.834,1279.33,2802.39,7278.38,97.952,1.88
2019-05-29,1766.035,1279.78,2783.02,7216.86,98.144,1.91
2019-05-30,1770.358,1288.65,2788.86,7245.4,98.142,1.89
2019-05-31,1757.641,1305.58,2752.06,7127.96,97.75,1.9
2019-06-03,1736.463,1325.31,2744.45,6978.02,97.142,1.9
2019-06-04,1780.671,1325.52,2803.27,7166.75,97.072,1.89
2019-06-05,1807.629,1330.32,2826.15,7220.9,97.32,1.91
2019-06-06,1819.411,1335.33,2843.49,7275.93,97.044,1.88
2019-06-07,1838.804,1340.86,2873.34,7417.29,96.544,1.87
2019-06-10,1850.119,1327.98,2886.73,7501.93,96.761,1.86
2019-06-11,1831.829,1326.84,2885.72,7513.85,96.686,1.87
2019-06-12,1833.721,1333.58,2879.84,7472.29,97,1.89
2019-06-13,1831.814,1342.31,2891.64,7510.68,97.013,1.85
2019-06-14,1827.629,1341.7,2886.98,7479.11,97.572,1.78
2019-06-17,1825.896,1339.66,2889.67,7526.52,97.558,1.77
2019-06-18,1835.483,1346.61,2917.75,7635.4,97.644,1.79
2019-06-19,1849.935,1360.38,2926.46,7667.74,97.117,1.81
2019-06-20,1859.177,1388.44,2954.18,7738.06,96.629,1.9
2019-06-21,1844.863,1399.63,2950.46,7728.78,96.22,1.86
2019-06-24,1832.276,1419.72,2945.35,7723.02,95.98,1.85
2019-06-25,1812.965,1423.44,2917.38,7591.54,96.14,1.82
2019-06-26,1809.917,1409,2913.78,7627.05,96.214,1.84
2019-06-27,1830.927,1409.78,2924.92,7657.05,96.194,1.83
2019-06-28,1853.081,1409.55,2941.76,7671.08,96.13,1.85
2019-07-01,1864.306,1384.19,2964.33,7768.14,96.844,1.85
2019-07-02,1872.25,1418.65,2973.01,7799.82,96.726,1.8
2019-07-03,1890.135,1418.78,2995.82,7857.69,96.768,1.79
2019-07-04,1890.135,1416.08,2995.82,7857.69,96.768,1.79
2019-07-05,1891.914,1399.45,2990.41,7841.3,97.286,1.83
2019-07-08,1876.944,1395.53,2975.95,7785.79,97.384,1.85
2019-07-09,1895.352,1397.61,2979.63,7826.86,97.489,1.86
2019-07-10,1898.509,1419.02,2993.07,7903.4,97.104,1.89
2019-07-11,1912.59,1403.81,2999.91,7896.78,97.05,1.91
2019-07-12,1925.291,1415.75,3013.77,7943.24,96.81,1.92
2019-07-15,1923.579,1414.13,3014.3,7966.93,96.933,1.93
2019-07-16,1911.882,1406.23,3004.04,7927.08,97.395,1.97
2019-07-17,1908.233,1426.57,2984.42,7888.76,97.223,1.9
2019-07-18,1926.509,1446.1,2995.11,7904.13,96.794,1.98
2019-07-19,1905.977,1425.37,2976.61,7834.9,97.151,2
2019-07-22,1904.712,1424.88,2985.03,7905.12,97.257,1.99
2019-07-23,1917.405,1417.83,3005.47,7954.56,97.705,2.01
2019-07-24,1915.532,1425.86,3019.56,8010.61,97.729,1.99
2019-07-25,1897.517,1414.58,3003.67,7929.87,97.818,2
2019-07-26,1927.115,1418.9,3025.86,8016.95,98.01,1.99
2019-07-29,1909.154,1426.8,3020.97,7989.08,98.044,1.97
2019-07-30,1899.576,1430.88,3013.18,7952.47,98.05,1.98
2019-07-31,1892.988,1413.78,2980.38,7848.78,98.516,1.96
2019-08-01,1895.915,1445.18,2953.56,7801.15,98.369,1.93
2019-08-02,1879.042,1440.83,2932.05,7692.8,98.074,1.87
2019-08-05,1818.835,1463.7,2844.74,7415.69,97.522,1.81
2019-08-06,1835.611,1474.42,2881.77,7521.32,97.63,1.84
2019-08-07,1858.591,1501.16,2883.98,7551.9,97.544,1.86
2019-08-08,1871.129,1500.95,2938.09,7724.83,97.618,1.87
2019-08-09,1861.498,1496.95,2918.65,7646.27,97.491,1.88
2019-08-12,1830.208,1511.16,2883.75,7561.68,97.38,1.83
2019-08-13,1850.774,1501.51,2926.32,7728.15,97.812,1.82
2019-08-14,1799.838,1516.36,2840.6,7490.13,97.987,1.78
2019-08-15,1818.355,1523.29,2847.6,7484.89,98.144,1.74
2019-08-16,1838.211,1513.52,2888.68,7604.11,98.142,1.74
2019-08-19,1853.011,1495.92,2923.65,7719.32,98.347,1.76
2019-08-20,1845.428,1507.2,2900.51,7664.47,98.19,1.72
2019-08-21,1869.041,1502.65,2924.43,7733.22,98.295,1.74
2019-08-22,1864.603,1498.06,2922.95,7707.43,98.17,1.75
2019-08-23,1817.621,1526.96,2847.11,7465,97.64,1.73
2019-08-26,1833.714,1527.31,2878.38,7575.02,98.081,1.74
2019-08-27,1829.603,1542.81,2869.16,7566.03,97.999,1.74
2019-08-28,1836.53,1539.01,2887.94,7587.9,98.21,1.74
2019-08-29,1852.432,1527.63,2924.58,7702.31,98.507,1.79
2019-08-30,1855.579,1520.38,2926.46,7691,98.916,1.75
2019-09-02,1855.579,1529.29,2926.46,7691,98.916,1.75
2019-09-03,1839.146,1547.1,2906.27,7609.51,99,1.71
2019-09-04,1854.88,1552.55,2937.78,7719.25,98.451,1.71
2019-09-05,1888.218,1519.05,2976,7862.54,98.414,1.77
2019-09-06,1893.682,1506.82,2978.71,7852.54,98.394,1.73
2019-09-09,1867.799,1499.13,2978.43,7832.4,98.281,1.76
2019-09-10,1835.847,1485.78,2979.39,7814.74,98.326,1.8
2019-09-11,1843.47,1497.2,3000.93,7887.58,98.645,1.8
2019-09-12,1856.469,1499.26,3009.57,7917.34,98.309,1.83
2019-09-13,1847.503,1488.53,3007.39,7892.96,98.257,1.88
2019-09-16,1848.733,1498.43,2997.96,7852.41,98.61,1.86
2019-09-17,1862.68,1501.38,3005.7,7888.79,98.261,1.86
2019-09-18,1855.215,1494,3006.73,7888.56,98.561,1.78
2019-09-19,1852.204,1499.03,3006.79,7901.79,98.272,1.81
2019-09-20,1834.191,1516.9,2992.07,7823.55,98.513,1.8
2019-09-23,1833.771,1522.24,2991.78,7818.61,98.599,1.8
2019-09-24,1814.126,1531.87,2966.6,7710.04,98.337,1.77
2019-09-25,1831.474,1504.05,2984.87,7803.54,99.037,1.79
2019-09-26,1822.417,1504.78,2977.62,7771.99,99.132,1.74
2019-09-27,1790.046,1497.01,2961.79,7681.58,99.109,1.7
2019-09-30,1801.116,1472.49,2976.74,7749.45,99.377,1.71
2019-10-01,1779.85,1479.14,2940.25,7684.14,99.128,1.71
2019-10-02,1745.022,1499.45,2887.61,7550.79,99.019,1.71
2019-10-03,1759.722,1505.19,2910.63,7638.4,98.864,1.71
2019-10-04,1791.656,1504.66,2952.01,7754.1,98.808,1.73
2019-10-07,1788.771,1493.5,2938.79,7725.13,98.967,1.75
2019-10-08,1757.282,1505.51,2893.06,7604.27,99.133,1.71
2019-10-09,1783.249,1505.57,2919.4,7690.53,99.118,1.74
2019-10-10,1793.185,1493.99,2938.13,7740.36,98.701,1.75
2019-10-11,1813.818,1489.01,2970.27,7843.88,98.301,1.78
2019-10-14,1811.324,1493.21,2966.15,7842.33,98.454,1.78
2019-10-15,1828.441,1481.01,2995.68,7942.85,98.288,1.79
2019-10-16,1819.478,1490.13,2989.69,7920.21,98.002,1.79
2019-10-17,1830.87,1491.87,2997.95,7942.14,97.607,1.66
2019-10-18,1812.881,1490.05,2986.2,7868.49,97.282,1.68
2019-10-21,1820.551,1484.5,3006.72,7940.33,97.328,1.69
2019-10-22,1789.831,1487.68,2995.99,7874.62,97.526,1.69
2019-10-23,1796.879,1492.12,3004.52,7889.47,97.491,1.7
2019-10-24,1815.793,1503.98,3010.29,7966.72,97.631,1.72
2019-10-25,1821.625,1504.63,3022.55,8029.22,97.831,1.75
2019-10-28,1834.584,1492.51,3039.42,8110.67,97.764,1.75
2019-10-29,1834.974,1487.72,3036.89,8047.51,97.69,1.71
2019-10-30,1847.214,1495.66,3046.77,8083.11,97.646,1.67
2019-10-31,1837.152,1512.99,3037.56,8083.83,97.352,1.64
2019-11-01,1862.807,1514.34,3066.91,8161.17,97.239,1.68
2019-11-04,1857.776,1509.82,3078.27,8210.66,97.505,1.72
2019-11-05,1846.068,1483.61,3074.62,8210.18,97.983,1.78
2019-11-06,1851.016,1490.57,3076.78,8196.03,97.952,1.75
2019-11-07,1859.459,1468.48,3085.18,8219.65,98.143,1.77
2019-11-08,1858.241,1459,3093.08,8255.89,98.353,1.79
2019-11-11,1863.807,1455.86,3087.01,8241.91,98.2,1.79
2019-11-12,1868.007,1456.32,3091.84,8263.79,98.309,1.8
2019-11-13,1872.85,1463.58,3094.04,8259.81,98.373,1.74
2019-11-14,1883.343,1471.4,3096.63,8257.83,98.163,1.7
2019-11-15,1891.413,1468.21,3120.46,8315.52,97.999,1.74
2019-11-18,1894.791,1471.51,3122.03,8328.48,97.794,1.72
2019-11-19,1913.753,1472.46,3120.18,8338.74,97.856,1.73
2019-11-20,1911.519,1471.61,3108.46,8283.75,97.934,1.69
2019-11-21,1900.61,1464.41,3103.54,8265.62,97.993,1.73
2019-11-22,1906.929,1461.93,3110.29,8272.05,98.27,1.71
2019-11-25,1928.985,1455.26,3133.64,8371.93,98.323,1.71
2019-11-26,1937.169,1461.39,3140.52,8385.75,98.252,1.72
2019-11-27,1939.635,1454.44,3153.63,8444.71,98.37,1.72
2019-11-28,1939.635,1456.27,3153.63,8444.71,98.37,1.72
2019-11-29,1933.591,1463.98,3140.98,8403.69,98.273,1.72
2019-12-02,1908.254,1462.44,3113.87,8309.26,97.856,1.76
2019-12-03,1900.608,1477.61,3093.2,8254.74,97.737,1.75
2019-12-04,1908.829,1474.59,3112.76,8296.53,97.648,1.78
2019-12-05,1907.903,1476,3117.43,8308.4,97.41,1.79
2019-12-06,1923.398,1460.17,3145.91,8397.37,97.7,1.79
2019-12-09,1909.01,1461.68,3135.96,8362.74,97.644,1.79
2019-12-10,1901.264,1464.39,3132.52,8354.29,97.413,1.83
2019-12-11,1899.405,1474.88,3141.63,8402.61,97.078,1.78
2019-12-12,1907.636,1469.8,3168.57,8466.9,97.397,1.82
2019-12-13,1916.624,1476.33,3168.8,8487.71,97.172,1.78
2019-12-16,1927.258,1476.18,3191.45,8570.33,97.019,1.82
2019-12-17,1925.931,1476.22,3192.52,8575.7,97.222,1.85
2019-12-18,1922.64,1475.4,3191.14,8580.62,97.4,1.84
2019-12-19,1928.763,1478.8,3205.37,8641.29,97.379,1.86
2019-12-20,1935.36,1478.22,3221.22,8678.49,97.69,1.87
2019-12-23,1931.047,1485.79,3224.01,8696.01,97.658,1.83
2019-12-24,1931.383,1499.41,3223.38,8699.51,97.654,1.83
2019-12-25,1931.383,1499.84,3223.38,8699.51,97.632,1.83
2019-12-26,1939.324,1511.53,3239.91,8778.31,97.534,1.82
2019-12-27,1940.24,1510.56,3240.02,8770.98,96.919,1.82
2019-12-30,1925.806,1515.16,3221.29,8709.73,96.74,1.84
2019-12-31,1935.868,1517.27,3230.78,8733.07,96.389,1.86
2020-01-01,1935.868,1517.29,3230.78,8733.07,96.445,1.86
2020-01-02,1948.086,1529.13,3257.85,8872.22,96.846,1.88
2020-01-03,1943.868,1552.2,3234.85,8793.9,96.838,1.85
2020-01-06,1945.213,1565.74,3246.28,8848.52,96.671,1.81
2020-01-07,1940.559,1574.37,3237.18,8846.45,97.005,1.81
2020-01-08,1955.418,1556.42,3253.05,8912.37,97.299,1.82
2020-01-09,1974.647,1552.32,3274.7,8989.63,97.45,1.81
2020-01-10,1966.24,1562.34,3265.35,8966.64,97.356,1.85
2020-01-13,1986.797,1547.88,3288.13,9070.65,97.345,1.84
2020-01-14,1979.909,1546.39,3283.15,9033.42,97.372,1.84
2020-01-15,1996.246,1556.25,3289.29,9035.67,97.229,1.83
2020-01-16,2016.744,1552.51,3316.81,9125,97.32,1.8
2020-01-17,2020.461,1557.24,3329.62,9173.73,97.606,1.82
2020-01-20,2020.461,1560.77,3329.62,9173.73,97.606,1.82
2020-01-21,2019.468,1558.17,3320.79,9166.63,97.531,1.82
2020-01-22,2032.124,1558.78,3321.75,9188.58,97.527,1.8
2020-01-23,2032.536,1562.94,3325.54,9216.98,97.693,1.76
2020-01-24,2021.932,1571.53,3295.47,9141.47,97.853,1.74
2020-01-27,2003.705,1582.06,3243.63,8952.18,97.956,1.7
2020-01-28,2027.949,1567.17,3276.24,9090.93,98.018,1.71
2020-01-29,2033.6,1576.83,3273.4,9101.61,97.991,1.7
2020-01-30,2056.691,1574.28,3283.66,9136.09,97.867,1.69
2020-01-31,2018.008,1589.16,3225.52,8991.51,97.39,1.7
2020-02-03,2037.559,1576.73,3248.92,9126.23,97.8,1.7
2020-02-04,2069.071,1552.92,3297.59,9334.06,97.961,1.7
2020-02-05,2070.03,1556.02,3334.69,9367.48,98.301,1.71
2020-02-06,2072.064,1566.66,3345.78,9445.92,98.496,1.73
2020-02-07,2054.584,1570.44,3327.71,9401.1,98.684,1.71
2020-02-10,2069.204,1572.15,3352.09,9516.84,98.832,1.7
2020-02-11,2067.623,1567.89,3357.75,9517.86,98.721,1.7
2020-02-12,2082.283,1566.06,3379.45,9613.2,99.049,1.68
2020-02-13,2096.523,1576,3373.94,9595.7,99.067,1.69
2020-02-14,2115.528,1584.06,3380.16,9623.58,99.124,1.68
2020-02-17,2115.528,1581.13,3380.16,9623.58,99.003,1.68
2020-02-18,2109.475,1601.61,3370.29,9629.8,99.44,1.66
2020-02-19,2123.191,1611.7,3386.15,9718.73,99.705,1.65
2020-02-20,2120.342,1619.56,3373.23,9627.83,99.865,1.63
2020-02-21,2082.883,1643.41,3337.75,9446.69,99.262,1.62
2020-02-24,2036.443,1659.38,3225.89,9079.63,99.359,1.61
2020-02-25,1969.886,1635.14,3128.21,8834.87,98.968,1.54
2020-02-26,1958.717,1640.96,3116.39,8873.76,98.996,1.58
2020-02-27,1886.349,1645.01,2978.76,8436.67,98.508,1.58
2020-02-28,1876.06,1585.69,2954.22,8461.83,98.132,1.49
2020-03-02,1945.797,1589.44,3090.23,8877.98,97.36,1.5
2020-03-03,1892.825,1640.9,3003.37,8594.49,97.153,1.56
2020-03-04,1966.144,1636.93,3130.12,8949.28,97.336,1.58
2020-03-05,1907.137,1672.23,3023.94,8671.66,96.82,1.52
2020-03-06,1858.435,1673.83,2972.37,8530.34,95.951,1.48
2020-03-09,1716.053,1680.47,2746.56,7948.03,94.895,1.18
2020-03-10,1791.596,1649.4,2882.23,8372.27,96.414,1.23
2020-03-11,1691.712,1635.04,2741.38,8006.12,96.507,1.23
2020-03-12,1535.705,1576.15,2480.64,7263.65,97.468,1.21
2020-03-13,1659.411,1529.83,2711.02,7995.26,98.749,1.27
2020-03-16,1448.873,1514.1,2386.13,7020.38,98.069,1.16
2020-03-17,1511.165,1528.3,2529.19,7473.95,99.575,1.1
2020-03-18,1363.017,1486.05,2398.1,7175.18,101.16,1.1
2020-03-19,1410.059,1471.24,2409.39,7288.52,102.755,0.86
2020-03-20,1342.272,1498.65,2304.92,6994.29,102.817,1.19
2020-03-23,1285.465,1553.23,2237.4,7006.92,102.487,1.23
2020-03-24,1437.279,1632.32,2447.33,7553.83,102.039,1.39
2020-03-25,1479.542,1616.9,2475.56,7469.62,101.05,1.45
2020-03-26,1576.742,1631.34,2630.07,7897.13,99.352,1.42
2020-03-27,1523.539,1628.16,2541.47,7588.37,98.365,1.34
2020-03-30,1561.703,1622.51,2626.65,7889.01,99.181,1.33
2020-03-31,1516.187,1577.18,2584.59,7813.5,99.048,1.25
2020-04-01,1433.042,1591.51,2470.5,7486.29,99.673,1.26
2020-04-02,1450.331,1613.99,2526.9,7635.66,100.18,1.33
2020-04-03,1427.394,1620.81,2488.65,7528.11,100.576,1.38
2020-04-06,1550.294,1660.97,2663.68,8081.66,100.685,1.43
2020-04-07,1551.001,1647.72,2659.41,8049.31,99.9,1.48
2020-04-08,1612.123,1646.14,2749.98,8229.54,100.119,1.51
2020-04-09,1662.62,1683.73,2789.82,8238.53,99.517,1.56
2020-04-10,1662.62,1696.65,2789.82,8238.53,99.482,1.56
2020-04-13,1611.02,1715.34,2761.63,8332.74,99.348,1.58
2020-04-14,1649.109,1726.97,2846.06,8692.16,98.887,1.64
2020-04-15,1599.494,1717.03,2783.36,8591.96,99.461,1.51
2020-04-16,1597.612,1717.7,2799.55,8757.83,100.025,1.36
2020-04-17,1666.74,1682.82,2874.56,8832.41,99.782,1.35
2020-04-20,1634.269,1695.65,2823.16,8726.51,99.955,1.32
2020-04-21,1580.156,1686.2,2736.56,8403,100.258,1.34
2020-04-22,1620.222,1714.08,2799.31,8664.64,100.388,1.43
2020-04-23,1621.194,1730.51,2797.8,8641.5,100.433,1.43
2020-04-24,1639.974,1729.6,2836.74,8786.6,100.38,1.5
2020-04-27,1701.89,1713.99,2878.48,8837.66,100.041,1.56
2020-04-28,1704.984,1707.79,2863.39,8677.6,99.865,1.52
2020-04-29,1778.729,1713.41,2939.51,8982.76,99.565,1.5
2020-04-30,1740.145,1686.5,2912.43,9000.51,99.016,1.42
2020-05-01,1693.332,1700.42,2830.71,8718.18,99.079,1.44
2020-05-04,1697.463,1702.07,2842.74,8834.11,99.484,1.45
2020-05-05,1726.25,1705.92,2868.44,8930.62,99.709,1.49
2020-05-06,1708.029,1685.71,2848.42,8984.86,100.091,1.49
2020-05-07,1754.462,1716.06,2881.19,9101.88,99.889,1.46
2020-05-08,1776.22,1702.7,2929.8,9220.35,99.734,1.5
2020-05-11,1761.097,1697.93,2930.32,9298.92,100.236,1.51
2020-05-12,1716.203,1702.7,2870.12,9112.45,99.933,1.46
2020-05-13,1674.388,1716.28,2820,9000.08,100.242,1.43
2020-05-14,1701.666,1730.3,2852.5,9094.43,100.466,1.41
2020-05-15,1710.292,1743.67,2863.7,9152.64,100.402,1.43
2020-05-18,1790.378,1732.55,2953.91,9331.93,99.665,1.5
2020-05-19,1768.639,1745.05,2922.94,9298.55,99.371,1.48
2020-05-20,1809.374,1748.18,2971.61,9485.02,99.124,1.49
2020-05-21,1785.333,1727,2948.51,9377.99,99.37,1.47
2020-05-22,1792.201,1734.68,2955.45,9413.99,99.863,1.44
2020-05-25,1792.201,1731.95,2955.45,9413.99,99.863,1.44
2020-05-26,1830.172,1710.58,2991.77,9389.98,98.908,1.44
2020-05-27,1856.332,1709.47,3036.13,9442.05,99.062,1.46
2020-05-28,1843.037,1718.33,3029.73,9416.71,98.383,1.5
2020-05-29,1857.963,1730.27,3044.31,9555.52,98.344,1.47
2020-06-01,1881.417,1739.55,3055.73,9598.89,97.83,1.52
2020-06-02,1906.232,1727.7,3080.82,9657.31,97.673,1.52
2020-06-03,1945.869,1699.67,3122.87,9704.69,97.276,1.54
2020-06-04,1930.666,1714.01,3112.35,9629.66,96.677,1.56
2020-06-05,1992.271,1685.06,3193.93,9824.39,96.937,1.59
2020-06-08,2015.217,1698.53,3232.39,9901.52,96.618,1.58
2020-06-09,1984.924,1715.33,3207.18,9967.17,96.324,1.54
2020-06-10,1961.834,1738.7,3190.14,10094.26,95.959,1.54
2020-06-11,1831.647,1727.7,3002.1,9588.48,96.733,1.47
2020-06-12,1871.765,1730.75,3041.31,9663.77,97.319,1.47
2020-06-15,1890.01,1725.16,3066.59,9776.89,96.706,1.48
2020-06-16,1923.396,1726.53,3124.74,9949.37,96.958,1.52
2020-06-17,1912.173,1726.95,3113.49,9982.48,97.158,1.51
2020-06-18,1915.544,1722.93,3115.34,10012.05,97.421,1.44
2020-06-19,1898.378,1743.87,3097.74,10008.64,97.623,1.54
2020-06-22,1917.833,1754.43,3117.86,10130.33,97.039,1.57
2020-06-23,1923.097,1768.41,3131.29,10209.82,96.646,1.62
2020-06-24,1854.268,1761.17,3050.33,10002.7,97.148,1.56
2020-06-25,1892.49,1763.79,3083.76,10101.83,97.429,1.55
2020-06-26,1853.288,1771.29,3009.05,9849.36,97.433,1.53
2020-06-29,1881.515,1772.82,3053.24,9961.16,97.536,1.54
2020-06-30,1912.048,1780.96,3100.29,10156.85,97.391,1.52
2020-07-01,1923.506,1770.09,3115.86,10279.25,97.196,1.57
2020-07-02,1920.554,1775.38,3130.01,10341.89,97.317,1.61
2020-07-03,1920.554,1775.95,3130.01,10341.89,97.172,1.61
2020-07-06,1939.704,1784.68,3179.72,10604.06,96.725,1.62
2020-07-07,1911.638,1794.86,3145.32,10524.01,96.881,1.6
2020-07-08,1933.702,1808.89,3169.94,10666.7,96.428,1.59
2020-07-09,1907.645,1803.55,3152.05,10754.59,96.7,1.56
2020-07-10,1918.905,1798.7,3185.04,10836.33,96.652,1.57
2020-07-13,1892.016,1802.76,3155.22,10602.21,96.464,1.57
2020-07-14,1911.319,1809.36,3197.52,10689.52,96.259,1.55
2020-07-15,1968.407,1810.29,3226.56,10701.68,96.081,1.54
2020-07-16,1958.036,1797.16,3215.57,10626.46,96.346,1.52
2020-07-17,1969.645,1810.42,3224.73,10645.22,95.942,1.57
2020-07-20,1977.165,1817.77,3251.84,10952.08,95.832,1.55
2020-07-21,1986.28,1841.91,3257.3,10833.07,95.117,1.56
2020-07-22,2003.46,1871.41,3276.02,10870.75,94.988,1.56
2020-07-23,1992.414,1887.44,3235.66,10580.59,94.692,1.61
2020-07-24,1969.603,1902.02,3215.63,10483.13,94.435,1.67
2020-07-27,1979.811,1942.24,3239.41,10674.38,93.668,1.66
2020-07-28,1955.851,1958.43,3218.44,10532.5,93.696,1.66
2020-07-29,2009.427,1970.79,3258.44,10662.98,93.453,1.68
