name.length,age,nationality,sex,school
29,23.12,Mexico,male,EIC
27,19.33,Mexico,male,EIC
28,23.17,Mexico,male,EIC
19,19.31,Mexico,male,EIC
25,21.80,Mexico,female,EIC
21,22.32,Mexico,male,EIC
35,21.66,Mexico,female,EIC
28,21.62,Mexico,male,EIC
24,21.71,Mexico,male,EIC
30,22.04,Mexico,female,EIC
20,20.33,Mexico,male,EIC
23,21.13,Mexico,male,EIC
22,20.76,Mexico,male,EIC
22,21.28,Mexico,male,EIC
16,20.57,Mexico,female,EIC
22,20.71,Mexico,male,EIC
28,23.04,Mexico,male,EIC
24,20.15,Mexico,male,EIC
16,21.83,Mexico,male,EIC
24,22.00,Mexico,male,EIC
26,20.95,,male,EIC
21,20.19,Mexico,female,EIC
23,21.69,Mexico,male,EIC
27,19.63,Mexico,male,EIC
26,21.94,Mexico,male,EIC
20,19.42,Mexico,female,EIC
24,20.64,Mexico,male,EIC
30,19.60,Mexico,female,EIC
19,19.51,Mexico,male,EIC
20,22.35,Mexico,male,EIC
28,20.72,Mexico,female,EIC
28,20.02,Mexico,male,EIC
22,21.66,Mexico,male,EIC
21,20.31,Mexico,male,EIC
20,21.59,Mexico,female,EN
18,21.06,Mexico,female,EN
18,21.84,Mexico,female,EN
27,20.76,Mexico,male,EN
23,21.25,Mexico,male,EN
27,22.08,Mexico,male,EN
18,20.36,Mexico,female,EN
17,21.20,Mexico,male,EN
23,20.68,Mexico,male,EN
27,19.46,Mexico,male,EN
25,19.51,Mexico,female,EN
20,20.13,Mexico,male,EN
18,20.16,Mexico,male,EN
28,21.85,Mexico,male,EN
22,23.25,Mexico,male,EN
23,23.69,Mexico,male,EN
21,21.87,Mexico,male,EN
19,20.98,Mexico,female,EN
29,19.76,Mexico,male,EN
19,19.81,Mexico,male,EN
15,21.88,Mexico,male,EN
25,20.92,Mexico,female,EN
26,22.53,Mexico,male,EN
25,21.16,Mexico,female,EN
25,21.75,Mexico,female,EN
19,21.81,Mexico,female,EN
19,21.22,Mexico,female,EN
23,19.93,Mexico,female,EN
25,20.69,Mexico,female,EN
23,22.89,Mexico,male,EAAD
21,21.56,Mexico,male,EAAD
22,21.61,Mexico,female,EAAD
17,19.58,Mexico,female,EAAD
21,21.29,Mexico,male,EHE
17,21.94,Mexico,male,EHE
19,21.51,Mexico,male,EHE
24,20.63,Mexico,male,EHE
21,20.62,Mexico,female,EHE
21,21.49,Mexico,female,EHE
21,24.48,Mexico,male,EIC
33,21.54,Mexico,female,EIC
20,22.30,Mexico,female,EIC
17,19.51,Mexico,female,EIC
28,21.83,Mexico,female,EIC
24,22.28,Mexico,female,EIC
19,20.54,Mexico,female,EIC
18,21.52,Mexico,male,EIC
24,22.17,Mexico,male,EIC
24,20.32,Mexico,female,EIC
29,21.71,Mexico,male,EIC
29,22.11,Mexico,male,EIC
22,21.14,Mexico,female,EIC
23,21.15,Mexico,male,EIC
19,20.47,Mexico,male,EIC
22,19.80,Mexico,female,EIC
26,19.13,Mexico,female,EIC
26,27.66,Mexico,male,EIC
22,22.08,Mexico,male,EIC
27,22.18,Mexico,male,EIC
18,21.91,Mexico,male,EIC
20,22.97,Mexico,male,EIC
22,23.32,Mexico,male,EIC
21,20.73,Mexico,female,EIC
13,21.75,Mexico,male,EIC
15,21.90,Mexico,male,EIC
26,22.29,Mexico,male,EIC
25,20.03,Mexico,male,EIC
21,22.10,Mexico,male,EIC
23,24.83,Mexico,male,EIC
21,21.89,Mexico,male,EIC
18,21.60,Mexico,male,EIC
26,22.16,Mexico,male,EIC
17,22.16,Mexico,male,EIC
21,23.14,Mexico,male,EIC
21,19.39,Mexico,male,EIC
19,20.81,Mexico,male,EIC
23,19.55,Mexico,male,EIC
23,23.46,Mexico,male,EIC
22,19.22,Mexico,female,EIC
29,19.20,Mexico,female,EN
19,20.65,Mexico,male,EN
26,19.53,Mexico,male,EN
23,22.93,Mexico,female,EN
24,24.48,Mexico,female,EN
23,21.37,Mexico,male,EN
26,22.32,Mexico,male,EN
24,22.20,Mexico,male,EN
24,23.29,Mexico,male,EN
21,22.58,Mexico,male,EAAD
24,20.34,Mexico,female,EAAD
20,20.88,Mexico,female,EAAD
26,18.35,Mexico,female,EAAD
25,20.92,Mexico,female,EAAD
26,21.62,Mexico,female,EAAD
23,23.19,Mexico,female,EAAD
20,21.69,Mexico,female,ECSG
25,22.99,Mexico,female,ECSG
22,23.18,Mexico,female,ECSG
23,22.64,Mexico,female,ECSG
26,21.31,Mexico,male,EHE
28,22.30,Mexico,female,EHE
19,20.53,Mexico,female,EHE
23,21.08,Mexico,male,EHE
22,22.94,Mexico,male,EHE
22,22.03,Mexico,female,EHE
22,20.80,Mexico,female,EIC
26,20.29,Mexico,female,EIC
18,20.57,Mexico,female,EIC
19,22.91,Mexico,female,EIC
25,24.14,Mexico,female,EIC
22,21.42,Mexico,female,EIC
19,22.22,Mexico,female,EIC
24,19.13,Mexico,male,EIC
24,18.86,Mexico,female,EIC
26,20.94,Mexico,female,EIC
28,23.13,Mexico,female,EIC
18,21.72,Mexico,female,EIC
20,20.42,Mexico,female,EIC
23,21.80,Mexico,male,EIC
21,21.84,Mexico,male,EIC
22,20.40,Mexico,male,EIC
16,21.68,Mexico,female,EIC
22,21.38,Mexico,male,EIC
22,22.62,Mexico,male,EIC
21,21.05,Mexico,female,EIC
29,20.47,Mexico,female,EIC
22,20.17,Mexico,male,EIC
24,20.61,Mexico,male,EIC
22,23.07,Mexico,male,EIC
25,22.59,Mexico,male,EIC
25,21.86,Mexico,female,EIC
20,21.32,Mexico,male,EIC
29,20.84,Mexico,male,EIC
24,22.63,Mexico,female,EIC
27,20.85,Mexico,female,EIC
19,21.00,Mexico,male,EIC
24,22.10,Mexico,male,EIC
28,21.88,Mexico,male,EIC
33,20.31,Mexico,male,EIC
18,20.71,Mexico,male,EIC
17,23.03,Mexico,male,EIC
24,22.54,Mexico,male,EIC
18,23.05,Mexico,male,EIC
26,22.08,Mexico,female,EIC
20,22.03,Mexico,female,EIC
19,21.65,Mexico,female,EIC
24,21.97,Mexico,male,EIC
28,20.85,Mexico,female,EIC
19,19.89,Mexico,male,EIC
26,20.82,Mexico,male,EIC
28,21.62,Mexico,male,EIC
29,21.04,Mexico,male,EIC
32,23.09,Mexico,female,EIC
25,22.89,Mexico,male,EIC
30,20.47,Mexico,male,EIC
23,24.44,North America,male,EN
19,20.14,Mexico,female,EN
27,21.91,Mexico,male,EN
26,22.72,Mexico,female,EN
31,21.40,Mexico,male,EN
14,21.38,Mexico,male,EN
30,19.51,Mexico,female,EAAD
24,22.03,South America,male,EAAD
25,21.42,Mexico,female,EAAD
21,19.01,Mexico,female,EAAD
26,21.47,Mexico,female,EAAD
23,19.18,Mexico,female,EAAD
27,19.70,Mexico,female,EAAD
19,21.19,Mexico,female,EAAD
17,21.74,Mexico,female,EAAD
15,20.61,Mexico,male,EAAD
27,22.38,Mexico,male,ECSG
25,19.86,Mexico,male,ECSG
19,20.55,Mexico,female,ECSG
22,19.21,Mexico,male,ECSG
25,22.79,Mexico,male,ECSG
23,23.48,Mexico,female,ECSG
21,21.46,Mexico,male,EHE
25,21.37,Mexico,female,EHE
34,21.30,Mexico,female,EHE
23,19.79,Mexico,male,EHE
23,19.84,Mexico,female,EHE
23,21.26,North America,male,EHE
24,22.41,Mexico,female,EIC
26,22.09,Mexico,female,EIC
23,23.05,Mexico,male,EIC
19,19.65,Mexico,female,EIC
32,22.20,Mexico,male,EIC
20,24.08,Mexico,male,EIC
18,22.02,Mexico,male,EIC
23,20.74,Mexico,male,EIC
31,21.64,Mexico,male,EIC
28,20.30,Mexico,male,EIC
22,20.66,Mexico,male,EIC
26,20.31,Mexico,male,EIC
15,21.58,Mexico,male,EIC
15,22.43,Mexico,male,EIC
19,21.75,Mexico,male,EIC
29,20.02,Mexico,female,EIC
23,19.44,Mexico,male,EIC
14,24.90,Asia,male,EIC
18,23.78,Mexico,male,EIC
27,18.68,Mexico,male,EIC
25,22.96,Mexico,male,EIC
24,23.86,Mexico,male,EIC
21,22.72,Mexico,male,EIC
27,22.47,Mexico,male,EIC
22,22.19,Mexico,female,EIC
20,22.31,Mexico,male,EIC
24,21.91,Mexico,male,EIC
15,22.54,Mexico,male,EIC
23,22.19,Mexico,female,EIC
28,21.21,Mexico,male,EIC
19,22.39,Mexico,female,EIC
20,22.28,Mexico,female,EIC
21,22.79,Mexico,female,EIC
20,21.47,Mexico,male,EIC
26,20.20,Mexico,female,EIC
18,22.44,Mexico,male,EIC
25,22.16,Mexico,male,EIC
25,21.89,Mexico,male,EIC
24,21.33,Mexico,female,EIC
20,21.66,Mexico,female,EIC
21,20.30,Mexico,female,EIC
23,23.16,Mexico,male,EIC
26,22.68,Mexico,female,EIC
24,20.56,Mexico,male,EIC
22,21.68,Mexico,male,EIC
30,20.98,Mexico,male,EIC
21,21.10,Mexico,male,EIC
19,22.19,Mexico,male,EIC
23,22.93,Mexico,male,EIC
29,21.63,Mexico,female,EIC
23,19.72,South America,male,EIC
20,23.01,Mexico,female,EMCS
24,20.10,Mexico,male,EMCS
20,21.76,Mexico,female,EMCS
19,22.71,Mexico,female,EMCS
23,21.35,Mexico,female,EMCS
29,20.88,Mexico,female,EMCS
21,21.10,Mexico,female,EMCS
22,22.97,Mexico,female,EMCS
18,20.00,Mexico,female,EN
25,20.95,Mexico,male,EN
23,21.38,Mexico,female,EN
19,19.16,Mexico,female,EN
24,19.57,North America,male,EN
17,23.06,Mexico,male,EN
33,23.62,Mexico,female,EN
27,23.12,Mexico,male,EN
20,22.34,Mexico,male,EN
20,24.54,Mexico,male,EN
23,22.31,Mexico,female,EN
19,19.04,Mexico,male,EN
19,21.96,Mexico,female,EAAD
20,21.41,Mexico,male,EAAD
22,21.14,Mexico,male,EAAD
18,21.99,Mexico,male,EAAD
19,22.53,Mexico,female,EAAD
19,21.50,Mexico,female,EAAD
28,20.71,Mexico,female,ECSG
22,21.73,Mexico,male,ECSG
15,21.37,Mexico,female,ECSG
25,21.59,Mexico,female,EHE
25,21.08,Mexico,male,EHE
33,24.05,Mexico,male,EHE
20,20.92,Mexico,female,EHE
17,21.74,Mexico,female,EIC
23,21.30,Mexico,female,EIC
17,21.57,Mexico,female,EIC
21,22.09,Mexico,female,EIC
22,21.68,Mexico,male,EIC
25,21.68,Mexico,male,EIC
28,21.58,Mexico,female,EIC
27,22.57,Mexico,male,EIC
21,22.59,Mexico,male,EIC
18,21.92,Mexico,male,EIC
19,22.06,Mexico,female,EIC
22,21.22,Mexico,male,EIC
21,21.07,Mexico,male,EIC
29,23.22,Mexico,male,EIC
16,20.28,Mexico,male,EIC
17,20.22,Mexico,male,EIC
23,19.36,Mexico,male,EIC
19,20.49,Mexico,male,EIC
24,20.59,Mexico,female,EIC
23,20.29,Mexico,female,EIC
29,21.14,Mexico,male,EIC
16,19.36,Mexico,female,EIC
26,20.31,Mexico,female,EIC
16,22.52,Mexico,female,EIC
25,22.36,Mexico,female,EIC
18,20.80,Mexico,male,EIC
20,20.28,Mexico,male,EIC
24,21.16,Mexico,male,EIC
22,20.67,Mexico,female,EIC
21,21.68,Mexico,female,EIC
27,20.89,Mexico,male,EIC
25,20.89,Mexico,female,EIC
20,19.44,Mexico,male,EIC
22,21.79,Mexico,male,EIC
19,20.27,Mexico,male,EIC
24,23.46,Mexico,female,EIC
19,21.12,Mexico,female,EIC
25,21.67,Mexico,male,EIC
22,22.78,Mexico,male,EIC
27,22.15,Mexico,female,EIC
27,20.64,Mexico,male,EIC
17,20.35,Mexico,female,EIC
18,22.38,Mexico,male,EIC
22,22.71,Mexico,male,EIC
28,21.82,Mexico,male,EIC
25,21.50,Mexico,female,EIC
18,21.26,Mexico,female,EIC
27,22.48,Mexico,male,EN
32,21.62,Mexico,female,EN
20,19.76,Mexico,male,EN
24,21.74,Mexico,male,EN
22,21.56,Mexico,male,EN
24,20.46,Mexico,male,EN
23,20.64,Mexico,male,EN
22,20.27,Mexico,female,EN
29,20.92,Mexico,female,EN
30,21.41,Mexico,female,EN
24,22.67,Mexico,female,EN
27,20.93,Mexico,male,EN
24,20.90,Mexico,male,EN
27,23.83,Mexico,male,EN
22,21.13,Mexico,male,EN
28,21.07,Mexico,male,EN
19,22.32,Mexico,male,EIC
22,21.46,Mexico,male,EIC
22,22.25,Mexico,male,EIC
18,19.26,Mexico,male,EIC
22,19.25,Mexico,male,EIC
27,19.85,Mexico,female,EIC
22,19.58,Mexico,female,EIC
25,21.24,Mexico,female,EIC
20,21.10,Mexico,male,EIC
22,21.83,Mexico,male,EIC
21,20.09,Mexico,male,EIC
26,21.80,Mexico,male,EIC
24,20.93,Mexico,male,EIC
24,22.23,Mexico,male,EIC
21,23.96,Mexico,female,EN
27,21.54,Mexico,male,EN
20,22.72,Mexico,male,EN
17,19.51,Mexico,female,EN
30,21.76,Mexico,female,EAAD
24,22.12,Mexico,female,EAAD
23,24.41,Mexico,female,EAAD
30,19.68,Mexico,female,EAAD
20,20.16,Mexico,male,EAAD
24,20.49,Mexico,female,EAAD
24,20.48,Mexico,male,EAAD
22,22.46,Mexico,male,EAAD
28,21.28,Mexico,male,EAAD
19,22.33,Mexico,female,EAAD
24,21.25,Mexico,female,EAAD
20,21.82,Mexico,female,EAAD
21,21.87,Mexico,female,EAAD
20,21.62,Mexico,female,EAAD
19,20.43,Mexico,female,EAAD
17,19.39,Mexico,female,EAAD
18,19.47,Mexico,male,EAAD
24,20.80,Mexico,male,EAAD
27,22.79,Mexico,female,EAAD
20,23.61,Mexico,female,EAAD
24,22.60,Mexico,female,EAAD
29,21.36,Mexico,female,EAAD
19,20.98,Mexico,male,EAAD
22,21.25,Mexico,female,EAAD
21,22.41,Mexico,male,EAAD
26,21.00,Mexico,male,EAAD
23,22.18,Mexico,male,EAAD
26,22.99,Mexico,male,EAAD
28,19.53,Mexico,male,EAAD
22,20.36,Mexico,male,EAAD
20,22.03,Mexico,female,EAAD
29,23.46,Mexico,female,EAAD
23,19.74,Mexico,female,EAAD
22,22.65,Mexico,female,EAAD
19,23.04,Mexico,female,EAAD
22,22.32,Mexico,female,EAAD
17,20.73,Mexico,male,EAAD
16,21.28,Mexico,female,EAAD
24,20.72,Mexico,female,EAAD
24,20.72,Mexico,female,EAAD
17,20.97,Mexico,female,EAAD
20,23.21,Mexico,male,ECSG
20,23.70,Mexico,male,EHE
26,22.45,Mexico,male,EHE
18,20.71,Mexico,male,EHE
32,22.28,Mexico,female,EHE
24,22.43,Mexico,female,EHE
21,25.59,South America,female,EHE
30,19.82,Mexico,female,EHE
27,20.17,Mexico,female,EHE
22,19.93,Mexico,female,EHE
23,21.54,Mexico,male,EHE
21,23.15,Mexico,female,EHE
20,21.97,Mexico,female,EHE
26,22.40,Mexico,female,EIC
26,22.43,Mexico,male,EIC
23,20.71,Mexico,female,EIC
21,20.41,Mexico,female,EIC
21,22.95,Mexico,male,EIC
34,22.97,Mexico,male,EIC
27,22.00,Mexico,male,EIC
29,22.09,Mexico,male,EIC
33,23.38,Mexico,female,EIC
22,22.45,Mexico,female,EIC
26,21.16,Mexico,female,EIC
25,22.36,Mexico,female,EIC
27,23.22,Mexico,female,EIC
22,22.26,Mexico,female,EIC
22,21.94,Mexico,male,EIC
19,21.58,Mexico,female,EIC
30,22.37,Mexico,female,EIC
27,21.11,Mexico,female,EIC
21,20.60,Mexico,female,EIC
18,20.84,Mexico,female,EIC
23,21.15,Mexico,male,EIC
20,19.39,Mexico,female,EIC
24,23.44,Mexico,male,EIC
22,23.56,Mexico,male,EIC
29,21.29,Mexico,male,EIC
25,20.34,Mexico,male,EIC
22,21.22,Mexico,male,EIC
23,23.39,Mexico,male,EIC
21,19.88,Mexico,male,EIC
25,22.91,Mexico,male,EIC
16,22.60,Mexico,male,EIC
19,19.44,Mexico,female,EIC
24,20.20,Mexico,female,EIC
21,23.21,Mexico,female,EIC
23,21.27,Mexico,male,EIC
22,21.20,Mexico,male,EIC
22,20.34,Mexico,male,EIC
27,21.68,Mexico,male,EIC
26,21.53,Mexico,male,EIC
18,21.44,Mexico,male,EIC
30,19.49,Mexico,female,EIC
24,21.43,Mexico,male,EIC
24,20.38,Mexico,male,EIC
25,19.45,Mexico,female,EIC
30,23.87,Mexico,male,EIC
18,22.95,Mexico,male,EIC
26,22.32,Mexico,male,EIC
22,19.21,Mexico,male,EIC
21,22.34,Mexico,male,EIC
22,22.62,Mexico,male,EIC
23,22.98,Mexico,female,EIC
25,22.44,Mexico,male,EIC
25,22.12,Mexico,female,EIC
29,20.53,Mexico,male,EIC
26,19.44,Mexico,male,EIC
20,22.04,Mexico,female,EIC
18,20.45,Mexico,female,EIC
27,21.45,Mexico,male,EIC
21,20.84,Mexico,male,EIC
24,22.92,Mexico,male,EIC
30,23.23,Mexico,male,EIC
18,20.67,Mexico,male,EIC
21,21.83,Mexico,male,EIC
25,23.35,Mexico,male,EIC
22,20.61,Mexico,male,EIC
20,21.56,Mexico,female,EIC
30,19.76,Mexico,male,EIC
21,21.40,Mexico,male,EIC
17,20.02,Mexico,female,EIC
20,19.84,Mexico,female,EIC
27,24.38,Mexico,female,EIC
19,22.42,Mexico,female,EIC
29,22.25,Mexico,male,EIC
27,23.36,Mexico,male,EIC
21,21.96,Mexico,male,EIC
30,20.66,Mexico,female,EIC
28,19.19,Mexico,female,EIC
18,22.00,Mexico,male,EIC
22,21.16,Mexico,female,EIC
23,22.06,Mexico,male,EIC
23,21.50,Mexico,male,EIC
22,22.11,Mexico,male,EIC
27,22.35,Mexico,male,EIC
19,22.58,Mexico,male,EIC
20,26.48,Mexico,male,EIC
27,21.52,Mexico,male,EIC
18,22.64,Mexico,male,EIC
24,22.21,Mexico,male,EIC
25,22.27,Mexico,female,EIC
23,20.48,Mexico,male,EIC
18,21.02,Mexico,female,EIC
18,22.96,Mexico,male,EIC
23,21.49,Mexico,male,EIC
14,23.14,Mexico,male,EIC
25,21.72,Mexico,male,EIC
18,21.03,Mexico,female,EIC
25,21.53,Mexico,female,EIC
20,22.11,Mexico,female,EIC
27,20.04,Mexico,male,EIC
16,21.53,Mexico,male,EIC
24,20.75,Mexico,male,EIC
19,21.76,Mexico,male,EIC
25,19.80,Mexico,female,EIC
20,21.59,Mexico,male,EIC
23,19.43,Mexico,female,EIC
21,21.27,Mexico,male,EIC
19,19.66,Mexico,male,EIC
24,19.68,Mexico,male,EIC
22,19.39,Mexico,male,EIC
22,20.22,Mexico,male,EIC
21,20.25,Mexico,male,EIC
25,21.39,Mexico,male,EIC
27,24.07,Mexico,male,EIC
28,22.14,Mexico,male,EIC
21,22.69,Mexico,male,EIC
27,23.20,Mexico,male,EIC
25,21.88,Mexico,male,EIC
22,22.45,Mexico,male,EIC
28,22.28,Mexico,male,EIC
24,21.60,Mexico,male,EIC
24,21.39,Mexico,female,EIC
28,20.70,Mexico,male,EIC
27,20.43,Mexico,male,EIC
21,20.42,Mexico,male,EIC
19,21.44,Mexico,male,EIC
25,20.53,Mexico,male,EIC
22,20.40,Mexico,female,EIC
29,21.91,Mexico,female,EIC
19,22.32,Mexico,male,EIC
18,20.71,Mexico,male,EIC
29,22.35,Mexico,female,EIC
16,21.03,Mexico,male,EN
20,21.28,Mexico,female,EN
20,22.45,Mexico,female,EN
28,21.43,Mexico,male,EN
14,21.37,Mexico,male,EN
22,21.39,Mexico,female,EN
20,21.39,Mexico,female,EN
26,21.47,Mexico,male,EN
23,22.18,Mexico,female,EN
19,22.92,Mexico,male,EN
18,22.40,Mexico,male,EN
24,21.42,Mexico,male,EN
24,20.77,Mexico,male,EN
18,21.76,Mexico,male,EN
19,20.74,Mexico,female,EN
23,19.62,Mexico,female,EN
20,21.62,Mexico,female,EN
26,22.16,Mexico,male,EN
25,22.31,Mexico,male,EN
27,21.19,Mexico,female,EN
19,20.96,Mexico,male,EN
18,22.07,Mexico,male,EN
15,20.72,Mexico,male,EN
22,21.49,Mexico,male,EN
19,23.15,Mexico,male,EN
19,21.37,Mexico,female,EN
23,21.36,Mexico,female,EN
23,22.58,Mexico,female,EN
20,21.74,Mexico,male,EN
24,21.36,Mexico,female,EN
22,22.38,Mexico,male,EN
29,22.21,Mexico,female,EN
18,21.28,Mexico,female,EN
22,21.75,Mexico,male,EN
13,19.62,North America,female,EN
21,22.41,Mexico,male,EN
31,21.14,Mexico,male,EN
8,22.66,Mexico,male,EN
18,21.28,Mexico,male,EN
21,23.99,Mexico,male,EN
19,22.59,Mexico,male,EN
21,22.22,Mexico,male,EN
28,20.51,Mexico,male,EN
30,21.17,Mexico,male,EN
26,20.77,Mexico,male,EN
24,21.18,Mexico,male,EN
18,19.92,Mexico,female,EN
23,20.25,Mexico,female,EN
18,20.22,Mexico,male,EN
20,20.45,Mexico,male,EN
23,22.04,Mexico,female,EN
33,21.36,Mexico,female,EN
20,21.42,Mexico,female,EN
26,22.39,Mexico,female,EN
18,20.93,Mexico,female,EN
22,20.44,Mexico,male,EN
24,23.16,Mexico,female,EN
27,22.19,Mexico,female,EN
21,21.44,Mexico,female,EN
24,20.61,Mexico,female,EN
21,22.42,Mexico,female,EN
27,20.43,Mexico,male,EN
22,23.26,Mexico,female,EAAD
21,23.30,Asia,female,EAAD
22,23.24,Mexico,female,EAAD
22,21.05,Mexico,female,EAAD
18,20.66,Mexico,female,EAAD
18,19.21,Mexico,male,ECSG
17,19.94,Mexico,male,ECSG
21,20.39,Mexico,female,EHE
33,22.00,Mexico,female,EHE
21,22.70,Mexico,male,EHE
26,23.36,Mexico,male,EHE
26,20.22,Mexico,female,EIC
27,21.77,Mexico,male,EIC
17,20.40,Mexico,female,EIC
26,22.03,Mexico,male,EIC
18,20.44,Mexico,female,EIC
17,22.28,Mexico,male,EIC
24,21.64,Mexico,male,EIC
18,22.51,Mexico,male,EIC
23,21.08,Mexico,male,EIC
15,20.96,Mexico,male,EIC
25,24.24,Mexico,male,EIC
22,21.75,Mexico,male,EIC
25,19.44,Mexico,male,EIC
20,19.76,Mexico,male,EIC
22,20.65,Mexico,male,EIC
28,20.03,Mexico,male,EIC
29,22.25,Mexico,male,EIC
23,21.43,Mexico,male,EIC
17,21.60,Mexico,male,EIC
20,23.69,Mexico,male,EIC
22,21.46,Mexico,male,EIC
31,19.33,Mexico,female,EIC
18,19.82,Mexico,male,EIC
34,23.18,Mexico,male,EIC
29,20.37,Mexico,female,EIC
29,23.04,Mexico,male,EIC
20,23.05,Mexico,female,EIC
25,22.26,Mexico,male,EIC
22,20.25,Mexico,female,EIC
28,19.19,Mexico,female,EIC
18,21.72,Mexico,male,EIC
22,20.07,Mexico,female,EIC
18,22.46,North America,female,EIC
19,20.97,Mexico,male,EIC
26,21.05,Mexico,male,EIC
21,21.58,Mexico,male,EIC
20,19.55,Mexico,female,EIC
25,19.67,Mexico,female,EIC
22,19.60,Mexico,male,EIC
23,22.27,Mexico,male,EIC
23,21.40,Mexico,male,EIC
26,19.47,Mexico,male,EIC
25,20.47,Mexico,male,EIC
24,19.32,Mexico,male,EIC
23,22.35,Mexico,male,EN
24,20.15,Mexico,female,EN
22,21.33,Mexico,male,EN
21,22.88,Mexico,male,EN
15,22.14,Mexico,male,EN
17,21.72,Mexico,male,EN
17,21.14,Mexico,male,EN
28,21.59,Mexico,male,EN
18,22.10,Mexico,female,EN
17,20.39,Mexico,female,EN
20,23.01,Mexico,male,EN
19,23.52,Mexico,male,EN
17,22.95,Mexico,male,EN
28,21.57,Mexico,male,EN
23,21.56,Mexico,male,EN
29,21.02,Mexico,male,EN
28,21.12,Mexico,female,EN
16,19.79,Mexico,male,EN
21,22.88,Mexico,male,EN
27,22.32,Mexico,male,EN
24,21.24,Mexico,male,EN
20,21.80,Mexico,male,EN
23,21.03,Mexico,male,EN
23,24.78,North America,male,EN
18,21.98,Mexico,male,EN
20,24.20,Mexico,male,EN
23,23.00,Mexico,male,EN
21,21.79,Mexico,male,EN
19,22.72,Mexico,female,EN
21,21.85,Mexico,female,EN
19,20.48,Mexico,female,EN
28,21.35,Mexico,male,EN
24,20.78,North America,male,EN
23,22.43,Mexico,male,EN
20,20.55,Mexico,male,EN
26,30.05,Mexico,male,EAAD
23,30.81,Mexico,female,EAAD
25,26.05,Mexico,male,EAAD
18,26.18,Mexico,male,EAAD
30,27.11,South America,male,EAAD
17,25.57,Mexico,female,EAAD
24,25.97,Mexico,female,EAAD
24,24.84,Mexico,male,EAAD
24,24.58,South America,female,EAAD
22,23.69,Mexico,male,EAAD
23,23.73,Mexico,male,EAAD
25,23.98,Mexico,male,EAAD
26,23.85,South America,female,EAAD
28,23.56,Mexico,female,EAAD
16,23.73,Mexico,female,EAAD
22,24.04,Mexico,female,EAAD
26,22.99,Mexico,male,EAAD
24,24.00,Mexico,female,EAAD
26,24.27,Mexico,male,EAAD
23,23.25,Mexico,female,EAAD
32,24.04,Mexico,female,EAAD
31,27.10,Mexico,female,EAAD
29,29.65,Mexico,female,EAAD
26,23.79,Mexico,male,EAAD
24,24.06,Mexico,female,EAAD
18,26.83,Mexico,male,EAAD
19,25.24,Mexico,female,EAAD
22,25.95,Mexico,female,EAAD
34,24.85,Mexico,female,EAAD
23,25.04,Mexico,male,EAAD
20,24.93,Mexico,female,EAAD
22,23.47,Mexico,male,EAAD
20,27.87,Mexico,male,EAAD
27,24.98,Mexico,female,EAAD
18,25.40,Mexico,female,EAAD
23,23.40,Mexico,female,EAAD
17,25.04,Mexico,male,EAAD
26,23.57,Mexico,male,EAAD
26,25.32,Mexico,female,EAAD
21,24.85,Mexico,male,EAAD
21,25.21,Mexico,male,EAAD
20,24.41,Mexico,female,EAAD
26,30.47,Mexico,female,EAAD
19,24.73,Mexico,female,EAAD
21,24.27,Mexico,female,EAAD
20,24.27,Mexico,male,EAAD
18,26.38,Mexico,male,EAAD
24,24.24,Mexico,female,EAAD
24,23.46,Mexico,male,EAAD
27,24.21,Mexico,female,EAAD
25,24.50,Mexico,female,EAAD
25,24.38,Mexico,male,EAAD
22,23.96,Mexico,female,EAAD
22,24.57,Mexico,male,EAAD
27,24.45,Mexico,female,EAAD
26,24.82,Mexico,male,EAAD
24,25.00,Mexico,male,EAAD
25,24.28,Mexico,female,EAAD
18,24.59,Mexico,female,EAAD
19,23.89,Mexico,female,EAAD
21,24.34,South America,male,EAAD
31,25.21,Mexico,female,EAAD
20,26.83,Mexico,male,EAAD
25,23.62,Mexico,female,EAAD
22,27.04,Mexico,male,EAAD
19,25.44,Mexico,male,EAAD
23,24.47,Mexico,male,EAAD
18,24.37,Mexico,male,EAAD
28,23.65,Mexico,female,EAAD
16,24.90,Mexico,female,EAAD
27,23.32,Mexico,male,EAAD
26,26.46,Mexico,male,EAAD
25,18.26,Mexico,female,EAAD
28,24.84,Mexico,male,EAAD
27,18.86,Mexico,female,EAAD
27,21.74,Mexico,female,EAAD
20,19.98,Mexico,female,EAAD
16,20.51,South America,male,EAAD
25,18.58,Mexico,female,EAAD
22,19.04,Mexico,female,EAAD
25,17.83,Mexico,male,EAAD
20,18.15,Mexico,female,EAAD
19,19.02,Mexico,female,EAAD
22,17.61,Mexico,female,EAAD
25,19.10,Mexico,female,EAAD
21,19.10,Mexico,female,EAAD
27,17.52,Mexico,female,EAAD
28,19.27,Mexico,male,EAAD
13,19.38,Mexico,male,EAAD
27,19.32,Mexico,female,EAAD
23,18.13,Mexico,male,EAAD
21,19.05,Mexico,male,EAAD
25,18.72,Mexico,male,EAAD
16,19.23,Mexico,female,EAAD
23,19.28,Mexico,male,EAAD
27,18.73,Mexico,female,EAAD
27,19.08,Mexico,male,EAAD
21,19.49,Mexico,female,EAAD
28,18.74,Mexico,male,EAAD
23,19.18,Mexico,female,EAAD
21,17.83,Mexico,male,EAAD
25,18.57,Mexico,female,EAAD
26,19.03,Mexico,female,EAAD
27,19.69,Mexico,female,EAAD
