clave.uf,nombre.uf,disciplina,unidades,creditos,horas.clase,horas.laboratorio,horas.atencion
GP5005,Seminario de investigación III,GP,4,1,1,0,1
GP6003,El sistema competencial de la administración pública,GP,12,3,3,0,3
GP6025,Investigación doctoral V,GP,12,3,3,0,3
GP6026,Investigación doctoral VI,GP,12,3,3,0,3
GP6027,Investigación doctoral VII,GP,12,3,3,0,3
GP6031,Investigación doctoral XI,GP,12,3,3,0,3
GP6031,Investigación doctoral XI,GP,12,3,3,0,3
GP6031,Investigación doctoral XI,GP,12,3,3,0,3
GP6031,Investigación doctoral XI,GP,12,3,3,0,3
GP6032,Investigación doctoral XII,GP,12,3,3,0,3
GP6032,Investigación doctoral XII,GP,12,3,3,0,3
GP6032,Investigación doctoral XII,GP,12,3,3,0,3
GP6032,Investigación doctoral XII,GP,12,3,3,0,3
GP6033,Investigación doctoral XIII,GP,12,3,3,0,3
GP6033,Investigación doctoral XIII,GP,12,3,3,0,3
GP6033,Investigación doctoral XIII,GP,12,3,3,0,3
GP6033,Investigación doctoral XIII,GP,12,3,3,0,3
GP6034,Defensa doctoral,GP,1,0.3,0,0,0
GP6034,Defensa doctoral,GP,1,0.3,0,0,0
GP6034,Defensa doctoral,GP,1,0.3,0,0,0
GP6034,Defensa doctoral,GP,1,0.3,0,0,0
GP5004,Seminario de investigación II,GP,4,1,1,0,1
GP6025,Investigación doctoral V,GP,12,3,3,0,3
GP6026,Investigación doctoral VI,GP,12,3,3,0,3
GP6027,Investigación doctoral VII,GP,12,3,3,0,3
GP6034,Defensa doctoral,GP,1,0.3,0,0,0
GP5003,Seminario de investigación I,GP,4,1,1,0,1
GP6034,Defensa doctoral,GP,1,0.3,0,0,0
GP5004,Seminario de investigación II,GP,4,1,1,0,1
GP6025,Investigación doctoral V,GP,12,3,3,0,3
GP6026,Investigación doctoral VI,GP,12,3,3,0,3
GP6027,Investigación doctoral VII,GP,12,3,3,0,3
GP6001,Procesos analíticos de política pública,GP,12,3,3,0,3
GP5004,Seminario de investigación II,GP,4,1,1,0,1
GP6025,Investigación doctoral V,GP,12,3,3,0,3
GP6026,Investigación doctoral VI,GP,12,3,3,0,3
GP6027,Investigación doctoral VII,GP,12,3,3,0,3
GP5005,Seminario de investigación III,GP,4,1,1,0,1
GP5005,Seminario de investigación III,GP,4,1,1,0,1
GP6031,Investigación doctoral XI,GP,12,3,3,0,3
GP6031,Investigación doctoral XI,GP,12,3,3,0,3
GP6032,Investigación doctoral XII,GP,12,3,3,0,3
GP6032,Investigación doctoral XII,GP,12,3,3,0,3
GP6033,Investigación doctoral XIII,GP,12,3,3,0,3
GP6033,Investigación doctoral XIII,GP,12,3,3,0,3
GP6034,Defensa doctoral,GP,1,0.3,0,0,0
GP6034,Defensa doctoral,GP,1,0.3,0,0,0
GP5004,Seminario de investigación II,GP,4,1,1,0,1
GP6025,Investigación doctoral V,GP,12,3,3,0,3
GP6026,Investigación doctoral VI,GP,12,3,3,0,3
GP6027,Investigación doctoral VII,GP,12,3,3,0,3
GP5004,Seminario de investigación II,GP,4,1,1,0,1
GP5004,Seminario de investigación II,GP,4,1,1,0,1
GP6025,Investigación doctoral V,GP,12,3,3,0,3
GP6025,Investigación doctoral V,GP,12,3,3,0,3
GP6026,Investigación doctoral VI,GP,12,3,3,0,3
GP6026,Investigación doctoral VI,GP,12,3,3,0,3
GP6027,Investigación doctoral VII,GP,12,3,3,0,3
GP6027,Investigación doctoral VII,GP,12,3,3,0,3
GP5001,Propuesta de investigación II,GP,12,3,3,0,3
GP5003,Seminario de investigación I,GP,4,1,1,0,1
GP6035,Metodología de la investigación,GP,12,3,3,0,3
GP5003,Seminario de investigación I,GP,4,1,1,0,1
GP5001,Propuesta de investigación II,GP,12,3,3,0,3
GP5003,Seminario de investigación I,GP,4,1,1,0,1
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1016,Comunicación que inspira,AD,2.7,1,3,0,4
RH1001S,Liderazgo multigeneracional,RH,0,0,0,0,20
AD2032,Proyectos de vinculación U-LEAD con enfoque en Negocios,AD,0,0,0,0,0
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1003S,Liderazgo en la familia empresaria,AD,0,0,0,0,20
AD1003S,Liderazgo en la familia empresaria,AD,0,0,0,0,20
AD2005B,Aseguramiento de la co-creación de valor,AD,10.7,4,12,0,16
AD2005B,Aseguramiento de la co-creación de valor,AD,10.7,4,12,0,16
AD3003C,"Familia empresaria, sostenibilidad y trascendencia",AD,48,18,18,0,24
AD3003C,"Familia empresaria, sostenibilidad y trascendencia",AD,48,18,18,0,24
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
AD3002B,Institucionalización de la empresa familiar,AD,16,6,18,0,24
AD3003C,"Familia empresaria, sostenibilidad y trascendencia",AD,48,18,18,0,24
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1002S,Liderazgo incluyente,RH,0,0,0,0,20
RH1002S,Liderazgo incluyente,RH,0,0,0,0,20
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
RH1001S,Liderazgo multigeneracional,RH,0,0,0,0,20
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
WKAD2007S,Semana 18 Enfoque LAE-5,WK,0,0,0,0,20
AD2005B,Aseguramiento de la co-creación de valor,AD,10.7,4,12,0,16
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
RH1001B,Estrategia y talento,RH,8,3,9,0,12
AD2027,Innovación y co-creación de valor,AD,5.3,2,3,0,4
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD2027,Innovación y co-creación de valor,AD,5.3,2,3,0,4
RH1001B,Estrategia y talento,RH,8,3,9,0,12
WA4018,Taller de inducción para alumnos de programas en línea,WA,0,0,0,1,1
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD3004C,Innovación y transformación digital,AD,48,18,18,0,24
RH1001S,Liderazgo multigeneracional,RH,0,0,0,0,20
RH2005B,Creación de valor desde el talento,RH,10.7,4,12,0,16
RH2015,Versatilidad organizacional,RH,2.7,1,3,0,4
RH3001C,Factor humano: modelos emergentes y su impacto,RH,48,18,18,0,24
AD1002S,Bootcamp de liderazgo para mujeres,AD,0,0,0,0,20
AD1002S,Bootcamp de liderazgo para mujeres,AD,0,0,0,0,20
AD2008B,Administración del cambio,AD,10.7,4,12,0,16
AD3004C,Innovación y transformación digital,AD,48,18,18,0,24
AD3005B,Propósito para la organización consciente,AD,16,6,18,0,24
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
AD3003C,"Familia empresaria, sostenibilidad y trascendencia",AD,48,18,18,0,24
AD3003C,"Familia empresaria, sostenibilidad y trascendencia",AD,48,18,18,0,24
AD3002B,Institucionalización de la empresa familiar,AD,16,6,18,0,24
AD3002B,Institucionalización de la empresa familiar,AD,16,6,18,0,24
AD3002B,Institucionalización de la empresa familiar,AD,16,6,18,0,24
AD3002B,Institucionalización de la empresa familiar,AD,16,6,18,0,24
AD3002B,Institucionalización de la empresa familiar,AD,16,6,18,0,24
AD2027,Innovación y co-creación de valor,AD,5.3,2,3,0,4
AD2024,Proyecto de dirección estratégica e innovación,AD,8,3,3,0,3
AD3005B,Propósito para la organización consciente,AD,16,6,18,0,24
AD3020,Diseño y estructuras organizacionales,AD,8,3,3,0,3
AD3024,"Planeación, innovación y sustentabilidad estratégica",AD,8,3,3,0,3
WKAD2001S,EVALUACIÓN ETAPA INTERMEDIA - LAE,WK,0,0,0,0,20
WKAD3006S,Evaluación Etapa Final - LAE,WK,0,0,0,0,20
AD3003C,"Familia empresaria, sostenibilidad y trascendencia",AD,48,18,18,0,24
AD3001C,Negocios conscientes,AD,48,18,18,0,24
RH1003S,Liderazgo positivo,RH,0,0,0,0,20
RH1003S,Liderazgo positivo,RH,0,0,0,0,20
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
AD2005B,Aseguramiento de la co-creación de valor,AD,10.7,4,12,0,16
AD3004C,Innovación y transformación digital,AD,48,18,18,0,24
AD1001S,Diseño de negocios conscientes,AD,0,0,0,0,20
AD2026,Construcción de habilidades interpersonales,AD,2.7,1,3,0,4
AD3025,Introducción a la vida profesional,AD,2,0.8,2,0,2
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1003S,Liderazgo positivo,RH,0,0,0,0,20
AD3002,Consultoría administrativa,AD,8,3,3,0,3
AD1001S,Diseño de negocios conscientes,AD,0,0,0,0,20
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1001B,Estrategia y talento,RH,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
RH2004B,Comprensión del ambiente laboral,RH,10.7,4,12,0,16
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
AD1016,Comunicación que inspira,AD,2.7,1,3,0,4
AD2007B,Líneas de acción estratégicas,AD,10.7,4,12,0,16
RH1001B,Estrategia y talento,RH,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
AD3025,Introducción a la vida profesional,AD,2,0.8,2,0,2
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
WKAD2001S,EVALUACIÓN ETAPA INTERMEDIA - LAE,WK,0,0,0,0,20
WKAD2007S,Semana 18 Enfoque LAE-5,WK,0,0,0,0,20
WKAD2007S,Semana 18 Enfoque LAE-5,WK,0,0,0,0,20
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD2013,Administración estratégica de proyectos y procesos,AD,8,3,3,0,3
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1001S,Liderazgo multigeneracional,RH,0,0,0,0,20
RH1001S,Liderazgo multigeneracional,RH,0,0,0,0,20
AD2008B,Administración del cambio,AD,10.7,4,12,0,16
AD2026,Construcción de habilidades interpersonales,AD,2.7,1,3,0,4
AD2026,Construcción de habilidades interpersonales,AD,2.7,1,3,0,4
AD2030,Análisis del comportamiento y desempeño organizacional,AD,2.7,1,3,0,4
AD3001C,Negocios conscientes,AD,48,18,18,0,24
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD3001C,Negocios conscientes,AD,48,18,18,0,24
AD2005B,Aseguramiento de la co-creación de valor,AD,10.7,4,12,0,16
AD2005B,Aseguramiento de la co-creación de valor,AD,10.7,4,12,0,16
AD3004C,Innovación y transformación digital,AD,48,18,18,0,24
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1001S,Liderazgo multigeneracional,RH,0,0,0,0,20
WKAD2007S,Semana 18 Enfoque LAE-5,WK,0,0,0,0,20
AD2007B,Líneas de acción estratégicas,AD,10.7,4,12,0,16
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD3006B,Mejores empresas mexicanas: prácticas en consultoría,AD,21.3,8,12,0,16
AD2032,Proyectos de vinculación U-LEAD con enfoque en Negocios,AD,0,0,0,0,0
AD3002B,Institucionalización de la empresa familiar,AD,16,6,18,0,24
AD3017,Empresas familiares y gobierno corporativo,AD,8,3,3,0,3
AD3025,Introducción a la vida profesional,AD,2,0.8,2,0,2
AD2026,Construcción de habilidades interpersonales,AD,2.7,1,3,0,4
RH1001S,Liderazgo multigeneracional,RH,0,0,0,0,20
RH1003S,Liderazgo positivo,RH,0,0,0,0,20
RH1004,Procesos de gestión de talento,RH,2.7,1,3,0,4
RH1004,Procesos de gestión de talento,RH,2.7,1,3,0,4
RH2014,Organizaciones positivas,RH,2.7,1,3,0,4
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
AD2025,Pensamiento estratégico,AD,8,3,3,0,4
AD3024,"Planeación, innovación y sustentabilidad estratégica",AD,8,3,3,0,3
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
RH1001S,Liderazgo multigeneracional,RH,0,0,0,0,20
RH1001S,Liderazgo multigeneracional,RH,0,0,0,0,20
RH1001B,Estrategia y talento,RH,8,3,9,0,12
AD3024,"Planeación, innovación y sustentabilidad estratégica",AD,8,3,3,0,3
AD2005B,Aseguramiento de la co-creación de valor,AD,10.7,4,12,0,16
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
AD2005B,Aseguramiento de la co-creación de valor,AD,10.7,4,12,0,16
AD3001B,Gestión estratégica de PYMES,AD,16,6,18,0,24
WA3030,Taller de sensibilización y preparación para exámenes de fin de carrera (LAE),WA,0,0,3,0,4
WA3030,Taller de sensibilización y preparación para exámenes de fin de carrera (LAE),WA,0,0,3,0,4
WA3030,Taller de sensibilización y preparación para exámenes de fin de carrera (LAE),WA,0,0,3,0,4
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD2005B,Aseguramiento de la co-creación de valor,AD,10.7,4,12,0,16
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
AD3002B,Institucionalización de la empresa familiar,AD,16,6,18,0,24
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD2002B,Diseño de organizaciones flexibles,AD,10.7,4,12,0,16
AD2004B,Liderazgo para la transformación,AD,10.7,4,12,0,16
AD2005B,Aseguramiento de la co-creación de valor,AD,10.7,4,12,0,16
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
WKAD2001S,EVALUACIÓN ETAPA INTERMEDIA - LAE,WK,0,0,0,0,20
WKAD2007S,Semana 18 Enfoque LAE-5,WK,0,0,0,0,20
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
WKAD2001S,EVALUACIÓN ETAPA INTERMEDIA - LAE,WK,0,0,0,0,20
RH1003S,Liderazgo positivo,RH,0,0,0,0,20
AD2002B,Diseño de organizaciones flexibles,AD,10.7,4,12,0,16
AD2002B,Diseño de organizaciones flexibles,AD,10.7,4,12,0,16
AD2002B,Diseño de organizaciones flexibles,AD,10.7,4,12,0,16
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
AD2005B,Aseguramiento de la co-creación de valor,AD,10.7,4,12,0,16
AD3001B,Gestión estratégica de PYMES,AD,16,6,18,0,24
RH1001B,Estrategia y talento,RH,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
AD2002B,Diseño de organizaciones flexibles,AD,10.7,4,12,0,16
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD2007B,Líneas de acción estratégicas,AD,10.7,4,12,0,16
AD2007B,Líneas de acción estratégicas,AD,10.7,4,12,0,16
AD3003B,Planeación estratégica basada en analítica prescriptiva,AD,32,12,18,0,24
WKAD3006S,Evaluación Etapa Final - LAE,WK,0,0,0,0,20
AD1016,Comunicación que inspira,AD,2.7,1,3,0,4
AD2001B,Detección de oportunidades estratégicas,AD,10.7,4,12,0,16
AD2001B,Detección de oportunidades estratégicas,AD,10.7,4,12,0,16
AD2001B,Detección de oportunidades estratégicas,AD,10.7,4,12,0,16
AD3024,"Planeación, innovación y sustentabilidad estratégica",AD,8,3,3,0,3
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
AD3001C,Negocios conscientes,AD,48,18,18,0,24
AD3001C,Negocios conscientes,AD,48,18,18,0,24
AD3024,"Planeación, innovación y sustentabilidad estratégica",AD,8,3,3,0,3
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1004,Procesos de gestión de talento,RH,2.7,1,3,0,4
RH1004,Procesos de gestión de talento,RH,2.7,1,3,0,4
RH1004,Procesos de gestión de talento,RH,2.7,1,3,0,4
AD1002S,Bootcamp de liderazgo para mujeres,AD,0,0,0,0,20
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
RH1001B,Estrategia y talento,RH,8,3,9,0,12
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
AD2001B,Detección de oportunidades estratégicas,AD,10.7,4,12,0,16
RH1001S,Liderazgo multigeneracional,RH,0,0,0,0,20
RH1001S,Liderazgo multigeneracional,RH,0,0,0,0,20
WKAD2001S,EVALUACIÓN ETAPA INTERMEDIA - LAE,WK,0,0,0,0,20
AD3005B,Propósito para la organización consciente,AD,16,6,18,0,24
AD1001S,Diseño de negocios conscientes,AD,0,0,0,0,20
AD3001C,Negocios conscientes,AD,48,18,18,0,24
RH1001B,Estrategia y talento,RH,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
WKAD2006S,Semana 18 Enfoque LAE-4,WK,0,0,0,0,20
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
WKAD2001S,EVALUACIÓN ETAPA INTERMEDIA - LAE,WK,0,0,0,0,20
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
AD2026,Construcción de habilidades interpersonales,AD,2.7,1,3,0,4
RH1001S,Liderazgo multigeneracional,RH,0,0,0,0,20
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
WKAD2007S,Semana 18 Enfoque LAE-5,WK,0,0,0,0,20
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
AD2005B,Aseguramiento de la co-creación de valor,AD,10.7,4,12,0,16
AD2005B,Aseguramiento de la co-creación de valor,AD,10.7,4,12,0,16
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1001B,Estrategia y talento,RH,8,3,9,0,12
OR00864,Pequeñas empresas y desarrollo de franquicias,AD,8,3,3,0,3
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
AD1001S,Diseño de negocios conscientes,AD,0,0,0,0,20
AD3004C,Innovación y transformación digital,AD,48,18,18,0,24
WKAD2007S,Semana 18 Enfoque LAE-5,WK,0,0,0,0,20
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1001B,Estrategia y talento,RH,8,3,9,0,12
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
RH1005,Dimensión estratégica del capital humano,RH,2.7,1,3,0,4
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD1000B,El rol de los negocios en la sociedad,AD,8,3,9,0,12
AD3006B,Mejores empresas mexicanas: prácticas en consultoría,AD,21.3,8,12,0,16
WKAD2006S,Semana 18 Enfoque LAE-4,WK,0,0,0,0,20
WKAD3006S,Evaluación Etapa Final - LAE,WK,0,0,0,0,20
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
AD3001B,Gestión estratégica de PYMES,AD,16,6,18,0,24
AD1014,Dirección de los negocios,AD,2.7,1,3,0,4
AD2006B,Diseño estratégico para crear valor,AD,21.3,8,12,0,16
RH2001B,Estrategias para potenciar el talento humano,RH,10.7,4,12,0,16
WA3030,Taller de sensibilización y preparación para exámenes de fin de carrera (LAE),WA,0,0,3,0,4
RH1001B,Estrategia y talento,RH,8,3,9,0,12
